Date,Price_brent-daily,Price_dubai-crude,Open_dubai-crude,High_dubai-crude,Low_dubai-crude,Price_Gold-Price,Open_Gold-Price,High_Gold-Price,Low_Gold-Price,Price_wti-daily
2018-09-18,1.9690585262308662,1.9161854386116084,1.9161839005372154,1.9161839005372154,1.9161839005372154,-0.5876608047274544,-0.6022126219645769,-0.5941494525532627,-0.5878124686866276,1.6321924947566184
2018-09-19,1.9849162540993188,1.9300063966031824,1.9300048512089287,1.9300048512089287,1.9300048512089287,-0.6105324481997313,-0.5865463510787405,-0.592608581462589,-0.5903776613763113,1.750308590758472
2018-09-20,1.9496768588360918,1.9106570554149789,1.9106555202685302,1.9106555202685302,1.9106555202685302,-0.6142032057940474,-0.6036239977200577,-0.6256672703170426,-0.5973606859204502,1.7200474421960132
2018-09-21,1.9382240553755434,1.9143426442127323,1.9143411071143208,1.9143411071143208,1.9143411071143208,-0.6161797675756021,-0.5992487328780673,-0.5962506404041813,-0.6158870775681659,1.722975940443993
2018-09-22,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-09-23,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-09-24,2.1135400468100958,1.964098092982396,1.9640965295324857,1.9640965295324857,1.9640965295324857,-0.5804604725232192,-0.6149150037639036,-0.597791511494855,-0.5923728112460653,1.9601842985303615
2018-09-25,2.2298300511787437,1.9751548593756552,1.9751532900698563,1.9751532900698563,1.9751532900698563,-0.5838488641487416,-0.5865463510787405,-0.6026942831469986,-0.5731338660734375,1.9767791219355808
2018-09-26,2.1998765652050016,1.9714692705779016,1.9714677032240657,1.9714677032240657,1.9714677032240657,-0.6163209505599989,-0.5861229383520964,-0.6074569756090809,-0.5970756645104854,1.8615915241817063
2018-09-27,2.17080406411284,1.9825260369711608,1.9825244637614363,1.9825244637614363,1.9825244637614363,-0.6518990626279851,-0.5982607698492308,-0.6203442610947153,-0.6349835120358112,1.8576868598510672
2018-09-28,2.274760280139358,1.9852902285694756,1.985288653895779,1.985288653895779,1.985288653895779,-0.6345335555471824,-0.6462475455355763,-0.6508815245280666,-0.6431066222198095,1.9533511359517413
2018-09-29,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-09-30,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-10-01,2.4703389238502664,2.498508468656568,2.4985066221720427,2.4985066221720427,2.4985066221720427,-0.6154738526536183,-0.6461064079600283,-0.6312704379194923,-0.6271454232617776,2.169083840219591
2018-10-02,2.531126880679332,2.4837661134655566,2.4837642747888826,2.4837642747888826,2.4837642747888826,0.0,0.0,0.0,0.0,2.148584352483731
2018-10-03,2.515269152810881,2.6182901045835387,2.61828819466022,2.61828819466022,2.61828819466022,-0.5574476460665455,-0.5768078583659234,-0.5601102093683803,-0.5540374316057922,2.2696289467335657
2018-10-04,2.5698902154688814,2.4948228798588157,2.4948210353262534,2.4948210353262534,2.4948210353262534,-0.541776334798504,-0.5511208196161738,-0.5606705261286252,-0.5360810827780064,2.078300394532215
2018-10-05,2.486196651718719,2.4883730994627475,2.48837125834612,2.48837125834612,2.48837125834612,-0.5280815853120172,-0.5470278299252795,-0.5433007065610309,-0.5403564039274792,2.0607294050443365
2018-10-06,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-10-07,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-10-08,2.406908012376458,2.476394935870051,2.476393101097303,2.476393101097303,2.476393101097303,-0.5474236541743748,-0.5092029596783955,-0.5291527083648453,-0.5263903548392013,2.0617055711269954
2018-10-09,2.489720591245041,2.5390499454318514,2.5390480774757345,2.5390480774757345,2.5390480774757345,-0.5382467601885846,-0.5330552099460202,-0.5451217360318271,-0.5218300122797637,2.1280848647478727
2018-10-10,2.3716686171132313,2.40913294031106,2.4091311411616343,2.4091311411616343,2.4091311411616343,-0.5261050235304624,-0.5281153948018376,-0.5465225279324396,-0.5166996269003962,1.955303468117062
2018-10-11,2.154065351362806,2.2561810052043145,2.2561792870613475,2.2561792870613475,2.2561792870613475,-0.44901911404982553,-0.5189414523912126,-0.4694789733987552,-0.5025910671071359,1.7395707638492124
2018-10-12,2.097682318941643,2.272766154794203,2.2727644278674033,2.2727644278674033,2.2727644278674033,-0.46638462113062834,-0.4626275597475307,-0.48278649645457344,-0.45641759869282933,1.78252207148625
2018-10-13,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-10-14,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-10-15,2.115302016573257,2.2746089491930794,2.2746072212902977,2.2746072212902977,2.2746072212902977,-0.4371597433604968,-0.4592402579343769,-0.4330583839828317,-0.4351835036504476,1.8244972130406285
2018-10-16,2.081824591073192,2.316993220367237,2.316991470016883,2.316991470016883,2.316991470016883,-0.4620079486143284,-0.43750507129997335,-0.4495877284100585,-0.441311463964692,1.8332827077845684
2018-10-17,2.02720352841519,2.261709388400944,2.2617076673300325,2.2617076673300325,2.2617076673300325,-0.4618667656299317,-0.4667205494384249,-0.4661170728372854,-0.44772444568890124,1.6087645087727789
2018-10-18,2.061561938796836,2.2414386500133032,2.2414369396781875,2.2414369396781875,2.2414369396781875,-0.43603027948532264,-0.4667205494384249,-0.45631152953299825,-0.44729691357395396,1.5111479005067838
2018-10-19,2.0686098178494814,2.246045636010494,2.246043923235425,2.246043923235425,2.246043923235425,-0.4569253611760447,-0.44766697673943473,-0.4621948555155705,-0.4380337177500962,1.5628847028877613
2018-10-20,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-10-21,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-10-22,2.074776712020547,2.2561810052043145,2.2561792870613475,2.2561792870613475,2.2561792870613475,-0.45805482505121886,-0.4571231943011558,-0.47872419994279736,-0.4468693814590067,1.5716701976317011
2018-10-23,1.9179614030991876,2.176019448853188,2.1760177731654133,2.1760177731654133,2.1760177731654133,-0.4380068412668774,-0.45952253308547303,-0.4361401261641791,-0.4354685250604125,1.3022483588175546
2018-10-24,1.800790413848959,2.172333860055436,2.172332186319624,2.172332186319624,2.172332186319624,-0.4589019229575995,-0.4455499131062136,-0.46541667688697913,-0.45484998093802265,1.3090815213961748
2018-10-25,1.7972664743226356,2.1815478320498176,2.1815461534340987,2.1815461534340987,2.1815461534340987,-0.46454924233347034,-0.4483726646171751,-0.4558912919628145,-0.4437341459493933,1.3764369810997112
2018-10-26,1.8060763231384431,2.187997612445886,2.187995930414232,2.187995930414232,2.187995930414232,-0.4531134205973319,-0.4513365537036847,-0.4445448775678537,-0.4348984822404828,1.4086504618274893
2018-10-27,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-10-28,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-10-29,1.8201720812437334,2.1843120236481326,2.1843103435684412,2.1843103435684412,2.1843103435684412,-0.4579136420668221,-0.4417391985664156,-0.4649964393167954,-0.4396013355049029,1.3520328290332124
2018-10-30,1.6545469235065682,2.178783640451503,2.178781963299756,2.178781963299756,2.178781963299756,-0.45861955698880597,-0.45472385551683847,-0.4731210323403476,-0.44544427440918244,1.2719872102550973
2018-10-31,1.5805441934537918,2.1824692292492562,2.182467550145547,2.182467550145547,2.182467550145547,-0.4718907575221024,-0.4695433009493864,-0.47438174505089875,-0.45413742741311053,1.1870607610636812
2018-11-01,1.2642706209663317,1.461015222089124,1.4610139250821446,1.4610139250821446,1.4610139250821446,-0.45043094389379323,-0.4665794118628768,-0.4690587358285715,-0.4500046169686201,1.0269695235074494
2018-11-02,1.2519368326242022,1.4591724276902478,1.45917113165925,1.45917113165925,1.45917113165925,-0.4569253611760447,-0.45726433187670384,-0.44370440242748627,-0.46268806971205617,0.9732803889611518
2018-11-03,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-11-04,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-11-05,1.3902514590323678,1.4904999324711465,1.4904986198484644,1.4904986198484644,1.4904986198484644,-0.45043094389379323,-0.45048972825039624,-0.45785240062367194,-0.4484369992138134,0.9732803889611518
2018-11-06,1.210530543189911,1.4084955817211442,1.4084943125296356,1.4084943125296356,1.4084943125296356,-0.46821999992778635,-0.4599459458121173,-0.461914697135448,-0.4468693814590067,0.8795684450257965
2018-11-07,1.1629573595845542,1.4149453621172126,1.414944089509769,1.414944089509769,1.414944089509769,-0.4759850640696088,-0.4681319251939056,-0.4886698224371457,-0.46268806971205617,0.833688639140779
2018-11-08,1.091597584176521,1.315434464577884,1.3154332446734378,1.3154332446734378,1.3154332446734378,-0.5033745630425823,-0.4835159209286458,-0.5064598795749237,-0.5048712383868548,0.7380243630401042
2018-11-09,1.0669300074922623,1.3006921093868713,1.3006908972902766,1.3006908972902766,1.3006908972902766,-0.557730012035339,-0.5186591772401165,-0.5299931835052127,-0.5432066180271278,0.6872637267417865
2018-11-10,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-11-11,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-11-12,1.1374087980187155,1.299770712187434,1.29976950057883,1.29976950057883,1.29976950057883,-0.55900065889491,-0.5463221420475391,-0.5587094174677678,-0.5417815109773034,0.6540740799313486
2018-11-13,0.7532993896495442,1.0325655243503473,1.0325644542590509,1.0325644542590509,1.0325644542590509,-0.5923198432125479,-0.5457575917453469,-0.5682348023919325,-0.5729913553684551,0.24213199304884991
2018-11-14,0.7030832513994455,1.064814426330686,1.0648133391597145,1.0648133391597145,1.0648133391597145,-0.5838488641487416,-0.6036239977200577,-0.6022740455768149,-0.5923728112460653,0.2938687954298267
2018-11-15,0.7673951477548346,1.0915349451143939,1.0915338437916917,1.0915338437916917,1.0915338437916917,-0.584837145039519,-0.5852761128988079,-0.5921883438924053,-0.5734188874834024,0.3221776118269658
2018-11-16,0.7392036315442538,1.0961419311115848,1.096140827348929,1.096140827348929,1.096140827348929,-0.5585771099417197,-0.5816065359345579,-0.5615110012689927,-0.5624455631997555,0.32608227615760554
2018-11-17,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-11-18,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-11-19,0.6378903701624765,1.1035131087070917,1.1035120010405102,1.1035120010405102,1.1035120010405102,-0.5767897149289031,-0.551685369918366,-0.5741181283745047,-0.5688585449239647,0.39148540369582163
2018-11-20,0.40531036142518,0.9542467623980984,0.9542457337860129,0.9542457337860129,0.9542457337860129,-0.5849783280239158,-0.5879577268342213,-0.5844839884390368,-0.5667208843492283,0.023470790533020983
2018-11-21,0.4185251346488899,0.9920240475750653,0.9920229989553605,0.9920229989553605,0.9920229989553605,-0.5837076811643449,-0.5895102401652501,-0.5962506404041813,-0.5738464195983497,0.12303973096433547
2018-11-22,0.3709519510435339,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,-0.6156150356380151,-0.5821710862367503,-0.597791511494855,-0.601636007069923,0.0
2018-11-23,0.06965512154294519,0.8888275612379833,0.8888265672732387,0.8888265672732387,0.8888265672732387,-0.6297333340776922,-0.6246534964767209,-0.6444378817852493,-0.6198773773076738,0.0
2018-11-24,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-11-25,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-11-26,0.24673308274065997,0.9146266828222539,0.9146256751937691,0.9146256751937691,0.9146256751937691,-0.6211211720294891,-0.6358033649450188,-0.6295894876387574,-0.6137494169934294,-0.16492926342034928
2018-11-27,0.23616126416169156,0.9109410940245017,0.9109400883479798,0.9109400883479798,0.9109400883479798,-0.6424398026734015,-0.6198548189080862,-0.6329513882002273,-0.6252927840970061,-0.17957175466024838
2018-11-28,0.094322698227204,0.9044913136284334,0.9044903113678465,0.9044903113678465,0.9044903113678465,-0.6376395812039113,-0.6459652703844802,-0.6406557436535958,-0.642251557989915,-0.3015925149927421
2018-11-29,0.12251421443778542,0.9109410940245017,0.9109400883479798,0.9109400883479798,0.9109400883479798,-0.6664409100208526,-0.6461064079600283,-0.6678311065254772,-0.6508022002888606,-0.16492926342034928
2018-11-30,0.0714170913061068,0.9081769024261869,0.9081758982136372,0.9081758982136372,0.9081758982136372,-0.6759001699754362,-0.6695352455010087,-0.6788973625403154,-0.6586402890628941,-0.23130855704122583
2018-12-01,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-12-02,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-12-03,0.2881393721749513,0.44379271390931996,0.443791955644091,0.443791955644091,0.443791955644091,-0.5910491963529769,-0.65697400127723,-0.604655391807856,-0.6441041971546865,-0.016552018856037316
2018-12-04,0.3806427847409212,0.49262676547954554,0.49262598135080865,0.49262598135080865,0.49262598135080865,-0.5660598081147485,-0.5790660595746926,-0.5717367821434636,-0.5561750921805286,0.005899801045141917
2018-12-05,0.3965005126093732,0.4382643307126904,0.4382635753754058,0.4382635753754058,0.4382635753754058,-0.5714247615218259,-0.5852761128988079,-0.5878458890005066,-0.5631581167246676,-0.04974166566647525
2018-12-06,0.0819889098850746,0.32308968078291184,0.3230889864444667,0.3230889864444667,0.3230889864444667,-0.5602713057544809,-0.5557783596092603,-0.5561879920466655,-0.5419240216822859,-0.15711993475906985
2018-12-07,0.4238110439383741,0.41430800352729663,0.4143072608777706,0.4143072608777706,0.4143072608777706,-0.4988567075418856,-0.5597302117246064,-0.516405502069272,-0.546626874946706,-0.0380276726745561
2018-12-08,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-12-09,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-12-10,0.29871119075391905,0.30466173679414704,0.3046610522155162,0.3046610522155162,0.3046610522155162,-0.43461844964135493,-0.4965005778790687,-0.44832701569950734,-0.4783642472601232,-0.20299974064408738
2018-12-11,0.24937603738540146,0.31663990038684425,0.3166392094643341,0.3166392094643341,0.3166392094643341,-0.44633663734628687,-0.4413157858397714,-0.4645762017466117,-0.45014712767360254,-0.14638210784981046
2018-12-12,0.26787671989859557,0.32585387238122665,0.32585317657880936,0.32585317657880936,0.32585317657880936,-0.47259667244408626,-0.45557068097012693,-0.47872419994279736,-0.45527751305296993,-0.20592823889206735
2018-12-13,0.18770709567475505,0.38850888194302613,0.38850815295724017,0.38850815295724017,0.38850815295724017,-0.5025274651362016,-0.4836570585041939,-0.4995959992619227,-0.4901926357736647,-0.044860835253175774
2018-12-14,0.14630080624046374,0.3359892415750471,0.3359885404047319,0.3359885404047319,0.3359885404047319,-0.49928025649507596,-0.49918219181448215,-0.5116428096071898,-0.4834946326394906,-0.18445258507354856
2018-12-15,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-12-16,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-12-17,0.060845272727139,0.31663990038684425,0.3166392094643341,0.3166392094643341,0.3166392094643341,-0.4902445454936826,-0.5092029596783955,-0.5094015425662098,-0.49674812820285635,-0.3269728331419013
2018-12-18,-0.1444242046811572,0.2042294420553805,0.20422881066773768,0.20422881066773768,0.20422881066773768,-0.550388496846707,-0.47815269305781893,-0.4925920397588605,-0.5323758044484632,-0.6862019515607628
2018-12-19,-0.11447071870741417,0.23094996083908903,0.23094931529971546,0.23094931529971546,0.23094931529971546,-0.5413527858453137,-0.5377127499391067,-0.5136039182680472,-0.5429215966171629,-0.5065873923513317
2018-12-20,-0.35762254602367843,0.16829495127728952,0.16829433892128465,0.16829433892128465,0.16829433892128465,-0.530058147093572,-0.5574720105158372,-0.5486237157833582,-0.5504746639812316,-0.73305792352844
2018-12-21,-0.4377921702475196,0.163687965280098,0.16368735536404672,0.16368735536404672,0.16368735536404672,-0.5431881646424717,-0.5450519038676065,-0.542740389800786,-0.5275304404790607,-0.7584382416775985
2018-12-22,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-12-23,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-12-24,6.259774079216159e-16,0.11301111931099571,0.11301053623443379,0.11301053623443379,0.11301053623443379,-0.5080336015276757,-0.5189414523912126,-0.5283122332244778,-0.5129943485708531,0.0
2018-12-25,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-12-26,6.259774079216159e-16,0.15815958208346906,0.1581589750953621,0.1581589750953621,0.1581589750953621,-0.4956094989007599,-0.5005935675699629,-0.4935725940892892,-0.48121446135977175,-0.6940112802220422
2018-12-27,-0.4765555050370688,0.14526002129133384,0.14525942113509685,0.14525942113509685,0.14525942113509685,-0.4747144172100378,-0.4908550748571457,-0.49301227732904424,-0.47750918303022866,-0.8462931891169946
2018-12-28,-0.5576061141424904,0.14894561008908666,0.14894500798088683,0.14894500798088683,0.14894500798088683,-0.4895386305716988,-0.4799874815399439,-0.49553370275014663,-0.4723787976508612,-0.7808900615787778
2018-12-29,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-12-30,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2018-12-31,6.259774079216159e-16,0.14894561008908666,0.14894500798088683,0.14894500798088683,0.14894500798088683,-0.4919387413064439,-0.49748854090790523,-0.5019773454929639,-0.49774570313773336,0.0
2019-01-01,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,-0.48191474941427315,-0.4836570585041939,-0.4924519605687993,-0.47978935430994746,0.0
2019-01-02,-0.25014239047083703,-0.1670936293182256,-0.1670940640456099,-0.1670940640456099,-0.1670940640456099,-0.42911231324988086,-0.4864798100151554,-0.3735247282068029,-0.4655382838117047,-0.6676547959902233
2019-01-03,-0.32326413564203293,-0.08693207296709998,-0.08693255014967655,-0.08693255014967655,-0.08693255014967655,-0.428406398327897,-0.4201451495075601,-0.43726075968466904,-0.41907979398743334,-0.6081086649479663
2019-01-04,-0.11094677918109157,-0.0215128718069857,-0.021513383636903093,-0.021513383636903093,-0.021513383636903093,-0.4651139742710574,-0.32332477268158066,-0.34746999885541147,-0.4726638190608261,-0.5261107140045309
2019-01-05,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2019-01-06,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2019-01-07,0.01767701352968608,-0.007691913815412408,-0.00769243296519054,-0.00769243296519054,-0.00769243296519054,-0.4689259148497702,-0.48563298456186693,-0.47886427913285856,-0.4732338618807558,-0.476326243788873
2019-01-08,0.0009383007796529567,0.10748273611436612,0.1074821559657485,0.1074821559657485,0.1074821559657485,-0.45706654416044146,-0.4743419785180209,-0.47746348723224613,-0.4567026201027942,-0.3484484869604201
2019-01-09,0.22558944558272376,0.2945263676003266,0.29452568838959364,0.29452568838959364,0.29452568838959364,-0.4207825171704714,-0.4646034858052038,-0.44132305619644513,-0.44715440286897157,-0.09366913938617326
2019-01-10,0.3145689186223711,0.31203291438965336,0.3120322259070968,0.3120322259070968,0.3120322259070968,-0.43701856037610004,-0.40744276770823334,-0.42689489962013694,-0.4163720905927672,-0.07121731948499403
2019-01-11,0.20620777818794914,0.24661371322953907,0.24661305939432335,0.24661305939432335,0.24661305939432335,-0.43052414309384857,-0.4332709440335311,-0.4344591758834441,-0.4116692373283471,-0.16688159558566948
2019-01-12,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2019-01-13,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2019-01-14,0.1674444433983993,0.17843032047111,0.17842970274720724,0.17842970274720724,0.17842970274720724,-0.40144044830811376,-0.41308827073015636,-0.4163889603655436,-0.400980934454665,-0.2771883629262434
2019-01-15,0.15422967017468941,0.2585918768222356,0.2585912166431406,0.2585912166431406,0.2585912166431406,-0.39593431191663975,-0.4108300695213872,-0.40532270435070533,-0.38658735325143984,-0.13173961660991135
2019-01-16,0.2564239164380473,0.29176217600201176,0.291761498255251,0.291761498255251,0.291761498255251,-0.38139246452377235,-0.399256788326445,-0.40168064540911297,-0.38102943575712517,-0.10440696629543265
2019-01-17,0.25994785596436987,0.29084077880257375,0.29084010154380363,0.29084010154380363,0.29084010154380363,-0.38407494122731095,-0.3778038768431376,-0.39271557724519335,-0.36863100442365393,-0.1288111183619314
2019-01-18,0.452883545030536,0.35165299396549715,0.35165228449933983,0.35165228449933983,0.35165228449933983,-0.4072289506683814,-0.378509564720878,-0.4008401702687455,-0.38829748171122896,0.04397027826888001
2019-01-19,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2019-01-20,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2019-01-21,0.4652173333726654,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,-0.4142880998882199,-0.4128059955790602,-0.41778975226615606,-0.3978456989450516,0.0
2019-01-22,0.3524512685303398,0.31295431158909137,0.31295362261854415,0.31295362261854415,0.31295362261854415,-0.3980520566825913,-0.41591102224111787,-0.41708935631584987,-0.402976084324419,-0.054622496079774714
2019-01-23,0.3656660417540497,0.3111115171902146,0.3111108291956488,0.3111108291956488,0.3111108291956488,-0.4007345333861299,-0.4053257040750122,-0.41568856441523744,-0.3871573960713695,-0.06926498731967452
2019-01-24,0.3691899812803729,0.31848269478572033,0.3184820028872288,0.3184820028872288,0.3184820028872288,-0.4175353085293457,-0.4060313919527526,-0.4229726822984221,-0.39770318824006917,-0.02045668318667703
2019-01-25,0.4044293765435995,0.3249324751817879,0.3249317798673614,0.3249317798673614,0.3249317798673614,-0.3719332045691887,-0.41210030770131983,-0.39215526048494836,-0.39300033497564907,0.03713711569026033
2019-01-26,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2019-01-27,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2019-01-28,0.24761406762224045,0.2963691619992033,0.2963684818124889,0.2963684818124889,0.2963684818124889,-0.34412015664302487,-0.36608945807264737,-0.36371918490251576,-0.3411264383620454,-0.13271578269257112
2019-01-29,0.359499147582985,0.30834732559189987,0.30834663906130616,0.30834663906130616,0.30834663906130616,-0.2940001971821712,-0.33969673144515733,-0.3081077464482018,-0.32017736472962854,-0.007766524112097435
2019-01-30,0.4396687718068261,0.30834732559189987,0.30834663906130616,0.30834663906130616,0.30834663906130616,-0.29230600136941,-0.2931213315142926,-0.30698711292771186,-0.2807018994494961,0.10058791106315693
2019-01-31,0.48988491005692425,0.3111115171902146,0.3111108291956488,0.3111108291956488,0.3111108291956488,-0.26449295344324614,-0.2878992412190138,-0.2691657316111759,-0.26702087177118305,0.067398264252719
2019-02-01,0.437025817162084,0.6372861257913474,0.6372852650480682,0.6372852650480682,0.6372852650480682,-0.22143214320223104,-0.26221220246926413,-0.2334455381455586,-0.25362486550283486,0.2089423462384113
2019-02-02,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2019-02-03,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2019-02-04,0.4722652124253106,0.6308363453952798,0.6308354880679355,0.6308354880679355,0.6308354880679355,-0.21437299398239248,-0.1030090172510355,-0.10737426709043874,-0.21258178246789572,0.13865838828689503
2019-02-05,0.4202871044120515,0.5875306770216832,0.5875298426299025,0.5875298426299025,0.5875298426299025,-0.22482053482775352,-0.2015230449835919,-0.22658165783255763,-0.2175696571422807,0.052755773012819196
2019-02-06,0.46874127289898804,0.6455787005862917,0.645577835451096,0.645577835451096,0.645577835451096,-0.24726862934684007,-0.25092119642541816,-0.2505351993330304,-0.22825796001596274,0.07715992507931795
2019-02-07,0.3621421022277271,0.5608101582379745,0.5608093379979248,0.5608093379979248,0.5608093379979248,-0.270705004756704,-0.2551553236918604,-0.27546929516393187,-0.26018035793202654,-0.04583700133583553
2019-02-08,0.3938575579646311,0.5949018546171888,0.5949010163214825,0.5949010163214825,0.5949010163214825,-0.2609633788333268,-0.27900757395948506,-0.28359388818748404,-0.26602329683630604,-0.03900383875721585
2019-02-09,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
2019-02-10,6.259774079216159e-16,-6.546920868105333e-16,6.54691740072275e-16,6.54691740072275e-16,6.54691740072275e-16,0.0,0.0,0.0,0.0,0.0
