Date,bitcoin_Price,bitcoin_Open,bitcoin_High,bitcoin_Low,brent-daily_Price,dubai-crude_Price,dubai-crude_Open,dubai-crude_High,dubai-crude_Low,Gold-Price_Price,Gold-Price_Open,Gold-Price_High,Gold-Price_Low,wti-daily_Price
2019-01-10,3861.620544855,4034.41144545,4064.06655088,3659.17453883,60.47,59.09,59.09,59.09,59.09,31878.0,32090.0,32119.0,31855.0,52.42
2019-01-11,3683.475825825,3674.01543102,3713.88184691,3653.06980474,59.24,58.38,58.38,58.38,58.38,31924.0,31907.0,32065.0,31888.0,51.44
2019-01-12,3676.394602915,3686.97309735,3698.9783488,3653.81085703,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-01-13,3609.843607545,3658.86811698,3674.75998688,3544.92722821,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-01-14,3640.06072143,3557.31113168,3727.83629128,3552.28515158,58.8,57.64,57.64,57.64,57.64,32130.0,32050.0,32194.0,31963.0,50.31
2019-01-15,3670.051270985,3704.21630768,3720.15341533,3619.94912664,58.65,58.51,58.51,58.51,58.51,32169.0,32066.0,32273.0,32064.0,51.8
2019-01-16,3655.225223935,3631.5098712,3685.77705953,3624.67338834,59.81,58.87,58.87,58.87,58.87,32272.0,32148.0,32299.0,32103.0,52.08
2019-01-17,3651.04850174,3651.87098588,3680.13601133,3621.96099215,59.85,58.86,58.86,58.86,58.86,32253.0,32300.0,32363.0,32190.0,51.83
2019-01-18,3659.800433625,3677.99058389,3682.52000204,3637.08086521,62.04,59.52,59.52,59.52,59.52,32089.0,32295.0,32305.0,32052.0,53.6
2019-01-19,3705.45567926,3652.37783507,3758.53352345,3652.37783507,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-01-20,3663.203728585,3725.44612463,3743.38797121,3583.01948596,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-01-21,3583.688998605,3600.37273885,3608.84084892,3558.53714829,62.18,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,32039.0,32052.0,32184.0,31985.0,53.14956150341686
2019-01-22,3580.23393733,3575.08123989,3620.74655094,3539.72132372,60.9,59.1,59.1,59.1,59.1,32154.0,32030.0,32189.0,31949.0,52.59
2019-01-23,3594.190892695,3605.55702187,3623.06775216,3565.31403323,61.05,59.08,59.08,59.08,59.08,32135.0,32105.0,32199.0,32060.0,52.44
2019-01-24,3592.59013059,3584.5003014,3616.08741447,3569.09284671,61.09,59.16,59.16,59.16,59.16,32016.0,32100.0,32147.0,31986.0,52.94
2019-01-25,3594.262497735,3607.3903841,3612.92766233,3575.59733314,61.49,59.23,59.23,59.23,59.23,32339.0,32057.0,32367.0,32019.0,53.53
2019-01-26,3624.139515165,3599.7153629,3654.93319305,3593.34583728,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-01-27,3589.95859272,3604.68726747,3612.67142766,3567.24575778,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-01-28,3512.991943775,3584.28327917,3586.75087826,3439.23300929,59.71,58.92,58.92,58.92,58.92,32536.0,32383.0,32570.0,32383.0,51.79
2019-01-29,3438.44254517,3468.87015541,3476.06536415,3400.81972619,60.98,59.05,59.05,59.05,59.05,32891.0,32570.0,32967.0,32530.0,53.07
2019-01-30,3462.281417835,3443.89706175,3495.1748876,3429.38794807,61.89,59.05,59.05,59.05,59.05,32903.0,32900.0,32975.0,32807.0,54.18
2019-01-31,3476.36035043,3485.40928952,3504.80488538,3447.91581548,62.46,59.08,59.08,59.08,59.08,33100.0,32937.0,33245.0,32903.0,53.84
2019-02-01,3466.7728131000003,3460.54712403,3501.95413455,3431.59149165,61.86,62.62,62.62,62.62,62.62,33405.0,33119.0,33500.0,32997.0,55.29
2019-02-02,3495.43100718,3484.62588008,3523.28733174,3467.57468262,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-02-03,3484.656267115,3516.13956776,3521.38822007,3447.92431416,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-02-04,3459.40534904,3467.2116661,3476.22377768,3442.5869204,62.26,62.55,62.55,62.55,62.55,33455.0,34247.0,34400.0,33285.0,54.57
2019-02-05,3465.0425341600003,3454.9508136,3478.14811641,3451.93695191,61.67,62.08,62.08,62.08,62.08,33381.0,33549.0,33549.0,33250.0,53.69
2019-02-06,3433.82854148,3469.09170088,3469.09170088,3398.56538208,62.22,62.71,62.71,62.71,62.71,33222.0,33199.0,33378.0,33175.0,53.94
2019-02-07,3411.08210855,3414.92953864,3427.94560955,3394.21860755,61.01,61.79,61.79,61.79,61.79,33056.0,33169.0,33200.0,32951.0,52.68
2019-02-08,3543.318863845,3401.37643333,3695.61397521,3391.02375248,61.37,62.16,62.16,62.16,62.16,33125.0,33000.0,33142.0,32910.0,52.75
2019-02-09,3663.250422515,3671.58595682,3679.94151048,3646.55933455,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-02-10,3668.007983695,3673.20153682,3695.03601276,3640.97995463,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-02-11,3668.950385945,3695.61303928,3695.61303928,3642.28773261,61.3,61.65,61.65,61.65,61.65,32931.0,33060.0,33082.0,32811.0,52.43
2019-02-12,3643.571879455,3642.75185939,3668.58683348,3618.55692543,62.58,62.51,62.51,62.51,62.51,32747.0,32915.0,32945.0,32721.0,53.14
2019-02-13,3643.49646956,3653.60399078,3669.74651062,3617.2464285,63.27,63.29,63.29,63.29,63.29,32909.0,32727.0,33028.0,32680.0,53.84
2019-02-14,3626.97719854,3631.17019256,3646.25659694,3607.69780014,64.0,64.06,64.06,64.06,64.06,32970.0,32862.0,33000.0,32765.0,54.4
2019-02-15,3628.00074842,3617.36836687,3647.7950639,3608.20643294,65.65,64.68,64.68,64.68,64.68,33263.0,32992.0,33280.0,32992.0,55.58
2019-02-16,3634.05576717,3615.27026725,3652.84126709,3615.27026725,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-02-17,3649.859709315,3633.35947964,3680.53728847,3619.18213016,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-02-18,3803.32366234,3671.36998898,3936.66500089,3669.98232379,66.41,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,33463.0,33333.0,33484.0,33333.0,53.14956150341686
2019-02-19,3959.51619467,3911.66152075,4010.87942178,3908.15296756,65.86,64.66,64.66,64.66,64.66,33753.0,33499.0,33797.0,33434.0,56.12
2019-02-20,3963.36660967,3946.68498546,4000.48629461,3926.24692473,66.82,64.95,64.95,64.95,64.95,33719.0,33800.0,33877.0,33680.0,56.9
2019-02-21,3975.05883506,4000.25678662,4010.009483,3940.10818712,66.91,64.93,64.93,64.93,64.93,33302.0,33630.0,33658.0,33265.0,56.95
2019-02-22,3978.67740707,3952.4063737,4006.53838667,3950.81642747,66.91,64.92,64.92,64.92,64.92,33369.0,33302.0,33413.0,33190.0,57.01
2019-02-23,4067.50642983,3998.91627262,4166.28616128,3968.72669838,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-02-24,4002.17537999,4145.45786231,4210.64175454,3793.70900544,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-02-25,3860.354855395,3807.00244566,3913.70726513,3807.00244566,64.02,64.5,64.5,64.5,64.5,33159.0,33385.0,33398.0,33130.0,55.32
2019-02-26,3864.78270018,3878.6973183,3891.57896247,3837.98643789,64.51,64.53,64.53,64.53,64.53,33228.0,33225.0,33450.0,33205.0,55.4
2019-02-27,3837.9306823,3857.47978186,3888.80258758,3787.05877702,65.55,64.6,64.6,64.6,64.6,33171.0,33300.0,33466.0,33138.0,56.92
2019-02-28,3875.939904525,3848.2620255,3906.0584282,3845.82138085,65.03,64.58,64.58,64.58,64.58,32902.0,33189.0,33260.0,32877.0,57.21
2019-03-01,3879.743917725,3853.75713203,3907.79548566,3851.69234979,63.71,65.0,65.0,65.0,65.0,32533.0,32857.0,32953.0,31915.0,55.76
2019-03-02,3853.367728295,3855.31822217,3874.60748448,3832.12797211,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-03-03,3856.194723905,3862.26616642,3875.48371414,3836.90573367,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-03-04,3800.56573612,3845.09155774,3867.38181147,3733.74966077,64.44,65.61,65.61,65.61,65.61,32505.0,32394.0,32601.0,32315.0,56.6
2019-03-05,3824.54996762,3759.83244114,3903.91675352,3745.18318172,64.24,65.86,65.86,65.86,65.86,32015.0,33435.0,33440.0,32000.0,56.55
2019-03-06,3895.48555609,3897.08106256,3919.51051824,3871.46059394,64.51,66.13,66.13,66.13,66.13,31954.0,32136.0,32300.0,31885.0,56.22
2019-03-07,3916.74317597,3903.3847998,3939.37339556,3894.11295638,64.82,66.43,66.43,66.43,66.43,31946.0,31959.0,31980.0,31800.0,56.6
2019-03-08,3912.830330995,3913.22593587,3950.43223806,3875.22842393,65.66,66.02,66.02,66.02,66.02,32174.0,31980.0,32235.0,31955.0,55.77
2019-03-09,3939.814125985,3894.55252613,3987.23778458,3892.39046739,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-03-10,3945.27764627,3966.1742332,3966.1742332,3924.38105934,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-03-11,3927.81193469,3953.74017402,3966.38473672,3889.23913266,65.06,66.59,66.59,66.59,66.59,31915.0,32214.0,32214.0,31897.0,56.79
2019-03-12,3895.22409145,3903.75829416,3926.88908293,3863.55909997,65.33,66.63,66.63,66.63,66.63,32015.0,31906.0,32056.0,31885.0,56.89
2019-03-13,3909.25096003,3913.047443,3926.59772853,3891.90419153,65.89,67.18,67.18,67.18,67.18,32225.0,32088.0,32330.0,32088.0,58.27
2019-03-14,3923.90058194,3905.57699911,3946.50428698,3901.2968769,66.18,66.94,66.94,66.94,66.94,31832.0,32274.0,32274.0,31813.0,58.59
2019-03-15,3941.27911144,3926.66323109,3968.54286634,3914.01535654,66.11,66.87,66.87,66.87,66.87,31853.0,31895.0,31960.0,31768.0,58.51
2019-03-16,4019.34690443,3963.90011952,4077.03628216,3961.6575267,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-03-17,4030.266580935,4047.71957111,4054.12201368,4006.41114819,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-03-18,4040.33697884,4029.96845808,4071.55673145,4009.11722623,66.65,67.02,67.02,67.02,67.02,31685.0,31800.0,31815.0,31590.0,59.09
2019-03-19,4053.014278235,4032.69200717,4082.21601126,4023.81254521,67.13,67.05,67.05,67.05,67.05,31985.0,31750.0,32017.0,31691.0,59.12
2019-03-20,4060.286316465,4070.7940175,4089.46189246,4031.11074047,68.35,67.34,67.34,67.34,67.34,31740.0,31961.0,31961.0,31704.0,60.12
2019-03-21,4051.25561353,4083.95389256,4097.35995254,4005.15127452,68.3,67.09,67.09,67.09,67.09,31842.0,31899.0,32064.0,31806.0,59.98
2019-03-22,4037.72455574,4028.51456305,4053.90667736,4021.54243412,66.29,66.9,66.9,66.9,66.9,32155.0,31869.0,32184.0,31748.0,58.87
2019-03-23,4032.9235917,4022.71330744,4049.88248617,4015.96469723,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-03-24,4023.446236325,4035.16354472,4040.69962534,4006.19284731,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-03-25,3986.43612813,4024.11267975,4038.84089385,3934.03136241,67.37,66.89,66.89,66.89,66.89,32223.0,32199.0,32245.0,32083.0,58.71
2019-03-26,3964.916987505,3969.22885592,3985.08080287,3944.75317214,67.51,66.97,66.97,66.97,66.97,32113.0,32200.0,32200.0,32031.0,59.87
2019-03-27,4032.438348065,3984.24481868,4087.06622992,3977.81046621,67.35,66.92,66.92,66.92,66.92,32019.0,32101.0,32182.0,32000.0,59.39
2019-03-28,4067.58430741,4087.584591,4094.90217427,4040.26644055,66.08,66.89,66.89,66.89,66.89,31624.0,31993.0,32030.0,31591.0,59.29
2019-03-29,4073.79899676,4068.29989093,4113.50083216,4034.09716136,67.93,66.93,66.93,66.93,66.93,31703.0,31600.0,31788.0,31510.0,60.19
2019-03-30,4175.358150435,4092.13616358,4296.8066502,4053.90965067,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-03-31,4103.56223114,4105.45617673,4113.02361297,4094.10084931,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-04-01,4130.92728923,4105.36242087,4164.95332383,4096.90125463,69.08,68.46,68.46,68.46,68.46,31570.0,31588.0,31730.0,31542.0,61.59
2019-04-02,4530.63555547,4156.91964324,4905.95443266,4155.31667828,69.68,68.89,68.89,68.89,68.89,31535.0,31550.0,31590.0,31359.0,62.53
2019-04-03,5091.812460035,4879.95813337,5307.00360895,4876.62131112,69.21,68.82,68.82,68.82,68.82,31450.0,31499.0,31607.0,31318.0,62.46
2019-04-04,4949.97677413,4971.30774104,5063.1597258,4836.79382246,69.8,68.98,68.98,68.98,68.98,31503.0,31499.0,31549.0,31350.0,62.12
2019-04-05,4986.500803815,4922.80611783,5053.50997402,4919.49163361,69.93,69.73,69.73,69.73,69.73,31566.0,31535.0,31620.0,31400.0,63.1
2019-04-06,5099.021965895,5036.79302365,5205.82193076,4992.22200103,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-04-07,5142.799368315,5062.79376134,5235.1864351,5050.41230153,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-04-08,5233.524150654999,5199.83537777,5318.83648777,5148.21181354,71.12,70.09,70.09,70.09,70.09,32076.0,31795.0,32155.0,31795.0,64.37
2019-04-09,5228.668519855,5289.91798137,5289.91798137,5167.41905834,71.02,69.66,69.66,69.66,69.66,32098.0,32131.0,32171.0,32020.0,64.05
2019-04-10,5307.516988365,5204.10530845,5421.65146794,5193.38250879,71.63,70.39,70.39,70.39,70.39,32174.0,32070.0,32197.0,31968.0,64.62
2019-04-11,5185.760937659999,5325.08155529,5354.22546556,5017.29640976,71.3,69.7,69.7,69.7,69.7,31663.0,32148.0,32148.0,31638.0,63.61
2019-04-12,5029.56350421,5061.20088735,5103.27440858,4955.85259984,71.57,69.98,69.98,69.98,69.98,31760.0,31721.0,31871.0,31705.0,63.86
2019-04-13,5094.355731935,5088.84997329,5127.12209428,5061.58936959,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-04-14,5118.79232505,5095.75863359,5184.01606396,5053.56858614,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-04-15,5110.33808652,5167.32198286,5196.60679923,5024.06937381,70.9,69.83,69.83,69.83,69.83,31760.0,31710.0,31791.0,31570.0,63.43
2019-04-16,5147.070099435,5066.57760057,5238.9452381,5055.19496077,70.74,70.24,70.24,70.24,70.24,31474.0,31700.0,31768.0,31453.0,64.01
2019-04-17,5246.740576345001,5236.13523984,5274.27555335,5219.20559934,71.14,70.15,70.15,70.15,70.15,31410.0,31500.0,31525.0,31393.0,63.74
2019-04-18,5285.24638649,5251.48069196,5319.98611387,5250.50665911,70.71,70.37,70.37,70.37,70.37,31403.0,31474.0,31544.0,31355.0,64.02
2019-04-19,5285.0076040700005,5298.15452927,5336.68000293,5233.33520521,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-04-20,5327.184102589999,5304.1605399,5358.49049306,5295.87771212,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-04-21,5308.63228112,5335.87896599,5359.92503038,5257.33953186,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-04-22,5351.482075365,5312.49464201,5422.68742206,5280.27672867,70.71,71.02,71.02,71.02,71.02,31531.0,31497.0,31697.0,31497.0,65.66
2019-04-23,5511.605471245,5399.36570489,5633.80205461,5389.40888788,74.39,71.1,71.1,71.1,71.1,31525.0,31490.0,31566.0,31401.0,66.24
2019-04-24,5530.153960850001,5571.50817669,5642.04459312,5418.26332858,73.59,71.2,71.2,71.2,71.2,31759.0,31480.0,31799.0,31450.0,65.96
2019-04-25,5361.7886614,5466.52427676,5542.23830474,5181.33901806,74.94,71.13,71.13,71.13,71.13,31843.0,31750.0,31926.0,31641.0,65.23
2019-04-26,5280.501464535,5210.30491981,5383.63441532,5177.36851375,71.03,70.96,70.96,70.96,70.96,31868.0,31851.0,31934.0,31705.0,63.29
2019-04-27,5272.192932855,5279.47114181,5310.75014488,5233.63572083,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-04-28,5290.95788016,5271.74639378,5326.23201477,5255.68374555,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-04-29,5263.881321655001,5284.85852173,5311.27468235,5216.48796096,71.22,70.93,70.93,70.93,70.93,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,63.39
2019-04-30,5293.723684095,5247.72588172,5363.25752308,5224.18984511,72.19,70.95,70.95,70.95,70.95,31625.0,31800.0,31824.0,31597.0,63.83
2019-05-01,5382.825075549999,5350.91450555,5418.004045,5347.6461061,72.01,71.65,71.65,71.65,71.65,31563.0,31604.0,31657.0,31503.0,63.55
2019-05-02,5458.240036845,5402.42286531,5522.26255673,5394.21751696,70.56,70.61,70.61,70.61,70.61,31203.0,31420.0,31425.0,31160.0,61.75
2019-05-03,5678.0419707050005,5505.55237976,5865.88207851,5490.2018629,71.95,70.64,70.64,70.64,70.64,31341.0,31250.0,31500.0,31163.0,61.98
2019-05-04,5766.181410525,5769.20253322,5886.8934994,5645.46932165,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-05-05,5770.9490210700005,5831.06846097,5833.86291815,5708.03512399,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-05-06,5728.32257292,5791.69326658,5802.95753492,5653.68761092,71.95,70.56,70.56,70.56,70.56,31578.0,31495.0,31659.0,31495.0,62.3
2019-05-07,5864.787126159999,5745.59904909,5988.17834158,5741.39591074,70.98,69.41,69.41,69.41,69.41,31739.0,31600.0,31758.0,31542.0,61.41
2019-05-08,5892.348397805,5849.48135039,5989.98114696,5794.71564865,71.09,69.59,69.59,69.59,69.59,31697.0,31740.0,31930.0,31676.0,62.13
2019-05-09,6082.677782105,5982.31627033,6183.03929388,5982.31627033,70.61,69.69,69.69,69.69,69.69,31926.0,31749.0,32049.0,31719.0,61.58
2019-05-10,6298.068367035,6175.82273778,6434.61766164,6161.51907243,71.63,69.9,69.9,69.9,69.9,31917.0,31895.0,32004.0,31790.0,61.65
2019-05-11,6854.350867114999,6379.66690526,7333.00312262,6375.69861161,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-05-12,7159.821379675001,7203.50752166,7503.87183327,6815.77092608,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-05-13,7472.847714285,6971.17820581,8047.41300187,6898.2824267,72.35,69.64,69.64,69.64,69.64,32499.0,31900.0,32538.0,31885.0,60.97
2019-05-14,7982.551861344999,7807.88444936,8268.71267944,7696.39104325,72.53,70.4,70.4,70.4,70.4,32248.0,32451.0,32451.0,32235.0,61.82
2019-05-15,8057.7653476,7989.37450547,8216.42381116,7899.10688404,73.09,70.64,70.64,70.64,70.64,32261.0,32300.0,32410.0,32165.0,62.03
2019-05-16,8025.216369835,8194.50090343,8320.82435452,7729.60838515,74.7,71.15,71.15,71.15,71.15,31985.0,32261.0,32320.0,31931.0,62.93
2019-05-17,7483.635045195,7886.92599261,7929.14555093,7038.12453946,73.94,71.01,71.01,71.01,71.01,31809.0,31991.0,32039.0,31785.0,62.77
2019-05-18,7349.38812596,7341.66441915,7447.2717408,7251.50451112,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-05-19,7764.952092899999,7267.96301884,8261.94116696,7267.96301884,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-05-20,7939.87479192,8196.92393539,8200.96799673,7678.78158711,73.21,70.91,70.91,70.91,70.91,31566.0,31777.0,31777.0,31101.0,63.12
2019-05-21,7952.753911755,7977.96936984,8062.16804044,7843.33978307,72.94,70.99,70.99,70.99,70.99,31442.0,31549.0,31549.0,31410.0,63.02
2019-05-22,7806.79996163,7956.29214912,7997.61243859,7615.98748467,71.94,70.5,70.5,70.5,70.5,31452.0,31460.0,31568.0,31416.0,61.42
2019-05-23,7738.494041465,7677.26883391,7943.79138993,7533.196693,68.37,69.37,69.37,69.37,69.37,31696.0,31401.0,31757.0,31265.0,57.65
2019-05-24,7982.584402285,7881.6953208,8140.71991773,7824.44888684,67.98,69.43,69.43,69.43,69.43,31554.0,31681.0,31710.0,31518.0,58.4
2019-05-25,8041.951078295,7991.88503911,8117.92594496,7965.97621163,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-05-26,8306.095495174999,8055.20591925,8687.52079924,7924.67019111,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-05-27,8787.93968046,8674.07240318,8907.17444077,8668.70492015,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,31630.0,31588.0,31716.0,31580.0,53.14956150341686
2019-05-28,8720.86872193,8802.75819975,8807.01613958,8634.72130428,70.19,69.66,69.66,69.66,69.66,31569.0,31629.0,31718.0,31510.0,58.91
2019-05-29,8619.290508415,8718.59132866,8755.85207898,8482.72893785,70.64,69.51,69.51,69.51,69.51,31760.0,31651.0,31850.0,31638.0,58.84
2019-05-30,8614.79396725,8661.76050606,9008.31456846,8221.27336604,69.55,69.34,69.34,69.34,69.34,31831.0,31721.0,31896.0,31560.0,56.47
2019-05-31,8379.605110870001,8320.28637611,8586.65937818,8172.55084356,66.78,69.38,69.38,69.38,69.38,32131.0,31810.0,32165.0,31810.0,53.49
2019-06-01,8553.589240475001,8573.83972489,8625.60025901,8481.57822194,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-06-02,8685.269565355,8565.47326214,8809.30399136,8561.23513935,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-06-03,8473.84296951,8741.74721596,8743.50012386,8204.18581516,63.16,60.4,60.4,60.4,60.4,32405.0,32147.0,32499.0,32113.0,53.25
2019-06-04,7887.737213705001,8210.98582388,8210.98582388,7564.48860353,63.56,60.83,60.83,60.83,60.83,32465.0,32500.0,32800.0,32300.0,53.5
2019-06-05,7785.25880275,7704.34318039,7901.8489052,7668.6687003,62.14,59.57,59.57,59.57,59.57,32607.0,32540.0,32866.0,32540.0,51.57
2019-06-06,7754.405925775,7819.63337781,7937.34087946,7571.47097209,62.77,59.85,59.85,59.85,59.85,32734.0,32631.0,32760.0,32631.0,52.59
2019-06-07,7957.263437535,7826.90126518,8126.15348327,7788.3733918,64.1,61.26,61.26,61.26,61.26,32867.0,32641.0,32944.0,32610.0,53.95
2019-06-08,7957.251031375,8036.774936,8076.89110147,7837.61096128,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-06-09,7779.59701945,7949.67470562,7975.97432619,7583.21971271,56.899349411104886,55.70348097671776,55.70348665530948,55.70348665530948,55.70348665530948,34973.40531561462,34976.84828349944,35166.525470653374,34776.68992248062,53.14956150341686
2019-06-10,7809.3203715,7692.28467885,8031.90989621,7586.73084679,64.31,60.59,60.59,60.59,60.59,32611.0,32800.0,32800.0,32585.0,53.33
2019-06-11,7899.599074375,8004.24354228,8026.3942184,7772.80393035,63.56,60.94,60.94,60.94,60.94,32576.0,32640.0,32662.0,32431.0,53.3
