X_train_High,X_train_Low,X_train_Open,X_test_High,X_test_Low,X_test_Open,y_train,y_test
-0.337459558644957,-0.33803916403830675,-0.33822957617933913,-0.9963160104886771,-0.9935980103972161,-0.9933195661484869,-0.3379093842657303,3659.8004336249996
-0.33802174339429997,-0.33958273836923875,-0.33629757555590767,-0.9919453273786105,-0.9926667980646272,-0.9948309119199903,-0.33893638544183585,3705.4556792599997
-0.3421194253357186,-0.3702995441999436,-0.3400896993984741,-0.9928161778291632,-0.9968890296994121,-0.9905193305573816,-0.35563590836692327,3663.203728585
-0.34662714050484517,-0.3730536824423324,-0.3673634389928455,-1.0005524703201938,-0.9983794068772168,-0.9978996056717264,-0.35931594169671466,3583.688998605
-0.3433657709694936,-0.34923479024287,-0.34750902007189094,-0.9998679072350077,-0.9995248316278553,-0.9993919952733583,-0.34632232204868824,3580.23393733
-0.3474123985442018,-0.35681606419391587,-0.34731040615640685,-0.9997344410466357,-0.9979668598897795,-0.9975936937887178,-0.35204411870183405,3594.190892695
-0.33337347950889146,-0.3523418809977228,-0.3496135985231821,-1.0001358017977011,-0.9977368223236907,-0.9988361994513358,-0.3425252046759563,3592.5901305899997
-0.31705005206057857,-0.335296472782628,-0.33449336051679157,-1.0003174836229098,-0.9973408577610217,-0.9974855115598826,-0.3258515516981385,3594.262497735
-0.3092995197057234,-0.3171183987526441,-0.31233574922906177,-0.9979022177564983,-0.9962604067899185,-0.9979383958214798,-0.31316128931263215,3624.1395151650004
-0.31223669856456676,-0.3237294504462659,-0.30994608780448624,-1.0003322167983186,-0.9978492649843446,-0.9976450158722602,-0.3178389608150934,3589.95859272
-0.3238104513832126,-0.328208805066573,-0.3214981737827302,-1.001822616208381,-1.0056421188118345,-0.9988490054032444,-0.3260607191011088,3512.991943775
-0.32216833577852816,-0.32901363188610105,-0.3271288989502659,-1.008186895853318,-1.0079805507552413,-1.0056592520423893,-0.32557596823182133,3438.44254517
-0.31974326853345875,-0.3215268744424469,-0.3194310970465806,-1.0070881219794718,-1.0062414428941242,-1.0071328533246897,-0.32075377486355783,3462.281417835
-0.3198437081623607,-0.32065522471132746,-0.32082419198330986,-1.0065344090627921,-1.0051135477105246,-1.004683318120687,-0.32039414473284794,3476.36035043
-0.3222787192240492,-0.32273043045455957,-0.32161728067117074,-1.0066983236963016,-1.006107300840118,-1.0061503738025195,-0.3226601142658723,3466.7728131000003
-0.3255845071711752,-0.32338130882290145,-0.32408123554724594,-1.0054716913431032,-1.003916802231319,-1.0047295451989606,-0.3247109648681687,3495.43100718
-0.3231925893534309,-0.32443902842165395,-0.32322495874766166,-1.0055808879063755,-1.0051130303482168,-1.0028699994331247,-0.32395063053256407,3484.656267115
-0.32324760910784706,-0.3392069144167932,-0.3200088926158964,-1.0081777872720137,-1.0054379474356323,-1.005757115447187,-0.33096976424451824,3459.40534904
-0.33509979890761155,-0.33693566775943357,-0.3333363812106879,-1.0080671401841108,-1.004868758587652,-1.0064805984169816,-0.3361430284226572,3465.0425341600003
-0.33682777729506563,-0.34162914637818864,-0.33488607415430105,-1.0085878728335196,-1.0081177853223708,-1.0056461791851323,-0.3392755745278365,3433.8285414800002
-0.34073784177276745,-0.34659399519566075,-0.34409676666854305,-1.0109537220020024,-1.0083823978623945,-1.0088421561359928,-0.34368693649477877,3411.08210855
-0.3393781386526922,-0.3420754999928433,-0.3408789626782632,-0.9955631232876081,-1.0085768866055407,-1.0096418917889274,-0.3408313657454729,3543.318863845
-0.3395561360049088,-0.341515070846261,-0.33848062255781286,-0.9964642705521725,-0.9930210028183128,-0.9936974875542809,-0.3406599340149165,3663.250422515
-0.3364021556427291,-0.33747837435670996,-0.33822263534197894,-0.9955963554109409,-0.9933606509602164,-0.9936021561230984,-0.33708649489374704,3668.007983695
-0.3372921727511671,-0.3390400317719623,-0.3348437085546582,-0.995563177102421,-0.9932810391812555,-0.992279708083101,-0.3382948843437098,3668.950385945
-0.34011831063846676,-0.34373647353786774,-0.33760802684290847,-0.9971171503828078,-0.9947256664839539,-0.9953989172419808,-0.3420077684001928,3643.5718794550003
-0.34331173244621893,-0.3439683313523408,-0.3413880068692692,-0.9970504703870003,-0.9948054437806475,-0.9947585594653383,-0.3438010447738404,3643.49646956
-0.34291231067693767,-0.34486803521427495,-0.34268491557589387,-0.9984011112608042,-0.9953867223325124,-0.9960823231236959,-0.34401633435769413,3626.97719854
-0.3405707795840963,-0.34647990839701387,-0.34317729116053713,-0.9983126513206152,-0.9953557590018361,-0.9968967351589757,-0.34354486243474786,3628.00074842
-0.3412038962176029,-0.3445601383119027,-0.34457421150533823,-0.9980225009020662,-0.9949257437971885,-0.997020538894809,-0.3429699427201842,3634.05576717
-0.3404511199637638,-0.34098196349374527,-0.34133175959490597,-0.9964300140574074,-0.9946876067662256,-0.9959531386384921,-0.34087942059907966,3649.859709315
-0.3390281021456024,-0.340243587784075,-0.34081124977638283,-0.9817029885765585,-0.9915951141197006,-0.9937102312892099,-0.3397797265243487,3803.32366234
-0.33800749025328647,-0.337170105652604,-0.3372423983661511,-0.9774357515128033,-0.9770963315000635,-0.9795312146978681,-0.33778689265187006,3959.51619467
-0.3381506893052289,-0.34273265392378105,-0.33603957774337545,-0.9780333434219806,-0.9759948508659086,-0.9774645655590016,-0.34049532307647673,3963.36660967
-0.3424860314985785,-0.34242623296162433,-0.3414623109174671,-0.9774857719126218,-0.9751510380976968,-0.9743034243740398,-0.3426358198988519,3975.05883506
-0.34258016899344823,-0.34141612651822256,-0.34034144515903303,-0.9776853556422205,-0.9744991674615179,-0.9771269604083628,-0.3422073312319339,3978.67740707
-0.3410278815592391,-0.3401106855643596,-0.3406674949677899,-0.9685000569294729,-0.9734088688400233,-0.9743825248321664,-0.3407710771959196,4067.50642983
-0.33998704821278125,-0.3389562299145324,-0.3394369109955735,-0.9659496653846211,-0.9840631772147278,-0.9657354634220917,-0.3396759214277494,4002.17537999
-0.33970131775070406,-0.33846373908474253,-0.33830840501769405,-0.9830230298806626,-0.9832539309660463,-0.985706891182198,-0.33929217587721816,3860.354855395
-0.33926410340879937,-0.3376009449949165,-0.33805457170757797,-0.9842953798112604,-0.9813677616173792,-0.9814763517986889,-0.33865329323798915,3864.78270018
-0.3399976596712079,-0.33853019019460023,-0.33785179328967774,-0.9844550179205579,-0.984468013909571,-0.9827283468190467,-0.3394798569850845,3837.9306822999997
-0.34073088211271263,-0.3391518990269262,-0.33876327888719576,-0.9834628285080842,-0.9808908047052418,-0.9832722641156765,-0.340160677629947,3875.939904525
-0.3261828153886226,-0.33807867642255074,-0.33868376126345395,-0.9833629498606962,-0.9805334059046159,-0.9829480112962528,-0.33198313450221084,3879.743917725
-0.32521325786301714,-0.3242407679638435,-0.32496981108312617,-0.9852712187255461,-0.9817243992805449,-0.9828558951786659,-0.32492205745171293,3853.3677282950002
-0.31494186177948874,-0.3217664724930122,-0.3227999463738562,-0.9852208366079379,-0.9814335501432608,-0.9824459139526495,-0.3183359453803274,3856.1947239049996
-0.30943940078019777,-0.31073330111263314,-0.3111100079479501,-0.985686685952927,-0.9877132387446691,-0.9834593456771457,-0.31021275527311726,3800.56573612
-0.31500352760462585,-0.3121343627123697,-0.3127295013430007,-0.983585972143289,-0.9870172162113832,-0.9884902779781294,-0.3138092592308031,3824.5499676199997
-0.29799624274542985,-0.30883123104338944,-0.3112791100587805,-0.9826893500315933,-0.9793300020334842,-0.9803915719358555,-0.30327975872634527,3895.4855560899996
-0.2940480721057708,-0.2940253424043794,-0.2952491243133866,-0.9815472592455133,-0.97795102570945,-0.9800196037925962,-0.2941902186304749,3916.7431759700003
-0.29367415223038235,-0.298048732898552,-0.2913618527171451,-0.9809113895313486,-0.9791006330940211,-0.9794389023813298,-0.29589749649460495,3912.830330995
-0.29728490074680103,-0.2944849794809741,-0.2950678783863504,-0.9787951163006418,-0.9780558832730667,-0.9805407746968878,-0.29611419396674543,3939.814125985
-0.2977913980999203,-0.2954046141691779,-0.2935348328557035,-0.9800062443545314,-0.9761084365549713,-0.9763145526350226,-0.2968165062396221,3945.27764627
-0.28408096894972756,-0.29298238220778244,-0.2963658255694046,-0.9799941406634721,-0.9782477226890784,-0.9770482561081009,-0.28844202407195196,3927.8119346900003
-0.2820069295586743,-0.27957568489312135,-0.2798688009449067,-0.9822650917224278,-0.9798110102787826,-0.9799975648023403,-0.2810027850278784,3895.22409145
-0.2664946160960846,-0.2738772712550785,-0.27708886312342146,-0.9822818442387106,-0.9780854856114394,-0.9794494348097784,-0.2701276479490156,3909.25096003
-0.2684884373123778,-0.2743059023204273,-0.2750221254816162,-0.9811372418418859,-0.9775137001838206,-0.9798902474638106,-0.271381649779724,3923.90058194
-0.2656334390905774,-0.26247749209856175,-0.2642909127340704,-0.9798700508896464,-0.9767394550097146,-0.9786460003990431,-0.26427775479341337,3941.2791114399997
-0.2674724685653601,-0.27233296458739836,-0.2621297373173735,-0.9736318141748881,-0.973839208960312,-0.9764487425307788,-0.26991218771203623,4019.34690443
-0.26914209910514514,-0.2664255758415833,-0.2710542977852034,-0.974949356164357,-0.9711148050658857,-0.9715027613469336,-0.26799623307267223,4030.266580935
-0.26985807413328716,-0.26191631934851206,-0.26473084525902574,-0.9739468815378348,-0.9709500709213551,-0.9725502111855241,-0.26623930581479244,4040.33697884
-0.2713238716060589,-0.2646472143491856,-0.266731268763121,-0.9733339861822868,-0.9700554844515675,-0.97238950120357,-0.2683046779315013,4053.014278235
-0.27068081115593334,-0.26148586307465244,-0.2662201264258595,-0.9729173570090695,-0.9696112023817227,-0.9701411946042777,-0.26646929289909455,4060.286316465
-0.27107227180244836,-0.264836968433998,-0.26599581551709534,-0.9724632283599339,-0.971191500640875,-0.9693646625082807,-0.2682618546627784,4051.25561353
-0.2704384976429192,-0.26403545402991563,-0.2679396314590865,-0.9749617377354164,-0.9701936788431825,-0.9726360019813984,-0.26754835394434995,4037.72455574
-0.271292047346564,-0.2692103708269227,-0.2668472390288766,-0.9751931237327962,-0.9705332269646366,-0.9729783199105361,-0.2704477932127735,4032.9235917
-0.2775671722329321,-0.29109398993565083,-0.273708558765327,-0.9757211268299728,-0.9711280942645656,-0.9722436618072775,-0.2841141968100254,4023.446236325
-0.2851817889010186,-0.2865071958810264,-0.2902826637729669,-0.9758280015830272,-0.9755209684933714,-0.9728957463672455,-0.2859574425520334,3986.43612813
-0.28977834089369403,-0.29975181017323704,-0.285056817252543,-0.9789191400710676,-0.9748682718129421,-0.9761343068065154,-0.294649798163726,3964.916987505
-0.29254051667266995,-0.2978800250452103,-0.29367443375857855,-0.9730551046308974,-0.9728558889553084,-0.975248251507185,-0.29522000358569295,4032.438348065
-0.28730887546842004,-0.28600066671911,-0.28786835442823905,-0.9726045475591202,-0.9690538435775927,-0.9691504238580889,-0.28683905793088804,4067.5843074100003
-0.28658990616792884,-0.28477052124967883,-0.28823745862202566,-0.9715351478207331,-0.9694294021959002,-0.9702883669234871,-0.28587775820816563,4073.7989967599997
-0.28493518629517994,-0.27960337848892164,-0.28192441205353913,-0.9609952908581401,-0.9682233048737761,-0.968881846673312,-0.2825596321617298,4175.358150435
-0.2861417364309088,-0.28232724305681267,-0.2825136732503721,-0.9715625873316891,-0.9657766412418519,-0.9680958652196188,-0.2844850047204668,4103.56223114
-0.29028085262753767,-0.28574666980140356,-0.28621796106106273,-0.9685766934281265,-0.965606164866851,-0.9681013975240021,-0.2882856204822749,4130.92728923
-0.2903776606896377,-0.28575367770074767,-0.2875110549563139,-0.9259700496254363,-0.962050090466879,-0.9650591317146208,-0.288339973502801,4530.63555547
-0.28821146649756757,-0.28320996797290837,-0.286738110591845,-0.9029102198924819,-0.9181402327760058,-0.9223943957906562,-0.28599396232092694,5091.812460035
-0.28913463303333076,-0.2862683189004901,-0.28456546954763096,-0.9169309404407157,-0.9205647553419567,-0.9170040784822407,-0.2879282621713005,4949.97677413
-0.29120335152149324,-0.2877399101624358,-0.2874096657473638,-0.9174857891878707,-0.9155304758522412,-0.9198660408457744,-0.28971541636406467,4986.500803815
-0.29563582548206174,-0.29391715936659474,-0.2916323440369257,-0.9087280407710586,-0.9111029705544545,-0.9131399518449999,-0.294976054942547,5099.021965895
-0.29628881963302145,-0.2942472066389196,-0.29707417246128154,-0.9070396182276264,-0.9075606006629932,-0.9116057117975956,-0.29547652723103685,5142.799368315
-0.290158208850641,-0.28865253695129556,-0.2918101354403292,-0.9022298440508854,-0.9016069959596825,-0.9035192206143559,-0.2895964071405502,5233.524150654999
-0.28871662856707164,-0.28273334068375594,-0.28563632948697687,-0.9038926222664755,-0.9004377432647689,-0.8982036661225803,-0.2860346737572197,5228.668519855
-0.28884823492944595,-0.2826432745304493,-0.28658950249544907,-0.8963181103362078,-0.8988572024467587,-0.9032672624304381,-0.2860614236346685,5307.516988365
-0.2752315993374342,-0.28126952345806017,-0.284406095205803,-0.9001950217634793,-0.9095765506912104,-0.8961287494813239,-0.27823266883125203,5185.760937659999
-0.27102090384640404,-0.2664193115457066,-0.27094354109499164,-0.9146243959833612,-0.9133169799450048,-0.9116997034025671,-0.26898374938182573,5029.56350421
-0.27141204078780024,-0.2670720376559977,-0.27106646279480573,-0.9132531836625825,-0.9068801898551718,-0.9100681983495553,-0.2694989085049436,5094.355731935
-0.27337071976713045,-0.26597776882015145,-0.2676871969131407,-0.9099818510400115,-0.9073684599200295,-0.9096605351735122,-0.2700135450028642,5118.79232505
-0.27414504264294165,-0.27037109077262655,-0.2698132972585976,-0.9092578993934209,-0.9091642423903334,-0.9054377566629378,-0.27250126227396687,5110.33808652
-0.2791870938054068,-0.27088757971431826,-0.2749158829848631,-0.9068234917216912,-0.9072694533764638,-0.9113824366832962,-0.27540383729357465,5147.070099435
-0.2773868482501739,-0.26972244321468686,-0.2742835779996987,-0.9047920424575056,-0.8972852061229246,-0.9013772543837414,-0.2739032736937334,5246.740576345001
-0.27788274426065146,-0.2749475419790229,-0.27300192853856814,-0.9021637419773996,-0.8953797350951528,-0.9004717567217624,-0.276637915371861,5285.24638649
-0.2813506174302466,-0.2735077228652289,-0.2774788004259869,-0.9012038640819615,-0.8964250577823587,-0.8977176475414459,-0.27778461904980406,5285.0076040700005
-0.2812501879171296,-0.27288415502423446,-0.2765582864415515,-0.8999497879772735,-0.8926177446818788,-0.89736324751851,-0.27743651867089725,5327.184102589999
-0.2815425341025729,-0.27666833053629464,-0.2766954501038268,-0.8998673038623557,-0.894963779815771,-0.8954916206389918,-0.2793818149820562,5308.63228112
-0.27956364378488574,-0.2754046102436393,-0.2795302576289015,-0.8962585442604478,-0.8935674640264364,-0.896871472501633,-0.27774040922443505,5351.482075365
-0.27804813734480366,-0.27126490214041776,-0.2742457265935146,-0.884119714988254,-0.8869239775406484,-0.8917454231864119,-0.27498199343273744,5511.605471245
-0.27868822375415,-0.272030227842421,-0.2734345917285172,-0.8836457792570646,-0.8851674459349963,-0.8815877162304171,-0.2756816925796273,5530.153960850001
-0.28113616278902176,-0.27483124690341226,-0.2760926463266178,-0.8893845169291169,-0.8995903572609368,-0.8877825598354596,-0.2782980289783838,5361.7886614
-0.28186573343215465,-0.2739773197215988,-0.27837258953741095,-0.8985040436635762,-0.8998320641227474,-0.9029014385011227,-0.27827845719803346,5280.501464535
-0.28254492746616966,-0.2755685184746007,-0.2776722113626254,-0.9026947987278422,-0.8964067637114387,-0.8988201086178993,-0.2793896863574778,5272.1929328549995
-0.2814848741282813,-0.2781255229310992,-0.2795729623228886,-0.9018046104299536,-0.8950645768132232,-0.8992759271383212,-0.280041154664725,5290.95788016
-0.2805159640129135,-0.27366831868074465,-0.27754859028072615,-0.9026646384745319,-0.8974506440101752,-0.8985022124827053,-0.27742061593274886,5263.881321655001
-0.2805315423217572,-0.2721454187795497,-0.2751884512575026,-0.8996756896694051,-0.8969817871339251,-0.9006933189062394,-0.27670798981158945,5293.723684095
-0.28073274528467995,-0.2728180644493912,-0.2753992195858907,-0.8965278326269716,-0.8894663122509004,-0.8946044101604923,-0.2771324467984135,5382.825075549999
-0.2822141008347255,-0.27417151289377706,-0.2769996177306771,-0.8905330976397425,-0.8866312493243335,-0.8915650276144237,-0.2785540299985303,5458.240036845
-0.28214517187598465,-0.27348926797917483,-0.2775819274934516,-0.8707754017420297,-0.8807881439581824,-0.8854796067688684,-0.27819476250571246,5678.0419707050005
-0.28210106705354404,-0.27447276243181973,-0.27798125347067526,-0.8695672711265949,-0.8713361430873544,-0.8699222549442635,-0.2786370314125283,5766.181410525
-0.2834276308620791,-0.2828633135564787,-0.2785462058417001,-0.8726164637108489,-0.8675274118634222,-0.866271697600255,-0.2833079034545136,5770.9490210700005
-0.2878574544869872,-0.2822504490987269,-0.2847908189328246,-0.8743934848774505,-0.8708358497357267,-0.8685951316823078,-0.2853531598340341,5728.32257292
-0.2895071973935341,-0.2834547487143069,-0.28478041297513346,-0.8637435184466715,-0.8654965537045325,-0.8713150389122523,-0.2867929175920349,5864.787126159999
-0.29055001343384473,-0.28365189376691635,-0.2868186666920163,-0.8636398593755097,-0.8622506822694297,-0.8651851979526909,-0.28743599189866315,5892.348397805
-0.29199822967235006,-0.29038772437570837,-0.2873516594210895,-0.8525392556098614,-0.850830380463999,-0.8573469336582105,-0.291387763666534,6082.677782105
-0.29404938715781603,-0.2879843078353815,-0.2903326589953568,-0.8380738117989377,-0.8399213010268756,-0.8459285894814723,-0.29133149079834414,6298.068367035
-0.2951309871176765,-0.29418629875490965,-0.2906139165605694,-0.7864177631407543,-0.8268829914728918,-0.833900242866604,-0.29483730328555646,6854.350867114999
-0.29476206444006003,-0.2943284396843713,-0.2966467440402728,-0.7765930244123813,-0.8000933220013563,-0.7852874195910098,-0.2947100920461895,7159.821379675001
-0.2908881234304626,-0.28726846556411667,-0.2901069493224223,-0.7453400820258254,-0.7950703842783315,-0.798996605261545,-0.2893260819236677,7472.847714285
-0.2918865311747838,-0.28633772189077894,-0.28708742015328226,-0.7326156253097447,-0.7464850374234421,-0.7496246127406838,-0.2894118777825986,7982.551861344999
-0.2937954809552338,-0.2880009149794863,-0.28917255366326655,-0.7356221703190623,-0.7341445874727358,-0.7389153276577188,-0.2912054954624975,8057.7653476000005
-0.29286901667357257,-0.28722932498160636,-0.29009620427038685,-0.729619268689441,-0.7444629115569337,-0.7268113197529338,-0.2903518565304325,8025.216369835
-0.29355881205022927,-0.28709567915842354,-0.28913158682779405,-0.7521403136254906,-0.7865574107149901,-0.7449605642621892,-0.29065224869489403,7483.635045195
-0.2943473779512689,-0.28746633168675506,-0.29019375747456694,-0.7798474594602267,-0.7735677753194949,-0.7771351183955018,-0.29124341245385743,7349.38812596
-0.29314811118071377,-0.2871141340444776,-0.2906472537732948,-0.7330049788704922,-0.7725658536640857,-0.7814840580776579,-0.2904444678485698,7764.952092899999
-0.2908238072696651,-0.2853645477529237,-0.28917880571523985,-0.7365108604603487,-0.7475570237630788,-0.7266683425530752,-0.2883909881215561,7939.87479192
-0.2926953286457504,-0.2857920746797906,-0.2879305146602313,-0.7444916856264737,-0.7375394436208017,-0.7395883168643426,-0.28957999244302474,7952.753911755
-0.2920356783082847,-0.28567798788114374,-0.28907567864777517,-0.748203552586881,-0.7513796528942825,-0.740867436731693,-0.2891782323219149,7806.79996163
-0.29301452212448664,-0.2908063731278435,-0.2883430229300901,-0.7512981960658424,-0.7564195926296354,-0.7573319212958873,-0.29212170009676147,7738.494041465
-0.29784045965699296,-0.2935590579634551,-0.29347163414728183,-0.7399750502046832,-0.738689438404346,-0.7452692134344323,-0.2959688081694945,7982.584402285
-0.29913817324681224,-0.30608485557053133,-0.29560190959185306,-0.7412856753401746,-0.7300738765349724,-0.7387671871973687,-0.3025818194398139,8041.951078295
-0.30801803183498544,-0.31861582460172166,-0.3040035441939566,-0.7085346783727453,-0.7325884056260559,-0.7350307766652538,-0.3131944866784852,8306.095495174999
-0.31732085162404977,-0.322602688392239,-0.31617162683874306,-0.695904866685406,-0.6872948395212882,-0.6985129764796529,-0.3199859264575135,8787.93968046
-0.31622832661642875,-0.3226698831055641,-0.32079399139326936,-0.7016638446570084,-0.6893636127812044,-0.6909195418246916,-0.319441766968852,8720.86872193
-0.3166542618580992,-0.3241901916613424,-0.31339236720594643,-0.704605714621178,-0.698616240417551,-0.6958860233849686,-0.3203859267182648,8619.290508415
-0.323555553833704,-0.33887463633406617,-0.3229881543316491,-0.6900894349089941,-0.7145325071763832,-0.6992394714678428,-0.3309748305091866,8614.79396725
-0.32808349045697244,-0.3345595730131733,-0.33341450007025947,-0.7143340848639472,-0.7174985203295411,-0.7193890261292591,-0.3313194378319273,8379.605110870001
-0.3172857296186567,-0.3301396616033797,-0.32522259532011455,-0.7120950325614392,-0.698686290947591,-0.7044274620963532,-0.3235349088526103,8553.589240475001
-0.3127726935466394,-0.31428746655216955,-0.3164108684953554,-0.701532296020033,-0.6938371277115322,-0.7049211466355847,-0.31365232768301854,8685.269565355
-0.31622699133281357,-0.3176744000785797,-0.3139344095153336,-0.7053159367055899,-0.7155727222162785,-0.6945196510130608,-0.3170765359786993,8473.84296951
-0.318606972524301,-0.3210565227158904,-0.31538827651658297,-0.7359348478363853,-0.7545146785674064,-0.7258385848469395,-0.319932101395095,7887.737213705001
-0.3190746859578704,-0.3191230861003863,-0.3206346064547432,-0.7537098368661004,-0.748172651890854,-0.75573433021512,-0.31926351444617895,7785.2588027500005
-0.3206220065416625,-0.318428278793873,-0.31718485133625374,-0.7516690924095398,-0.7540896226397776,-0.7489313371591603,-0.3197503664820762,7754.405925775
-0.31914098481252073,-0.31720589609397254,-0.3191557418422988,-0.7408126021018624,-0.7408855560794776,-0.7485024768708091,-0.3183909970120866,7957.263437535
-0.316482232819011,-0.31411284367124637,-0.3158066765506743,-0.7436451278959719,-0.7378881891273221,-0.7361183439855481,-0.31552529373344407,7957.251031375
-0.3179911033041571,-0.31560620223469177,-0.31625982315835965,-0.7494477171861014,-0.7533744109175957,-0.7412579159154062,-0.31702760652782347,7779.5970194500005
-0.31947013222366105,-0.3167359274358689,-0.31711367331404244,-0.7462314913541246,-0.7531606684975876,-0.7564458729488276,-0.3183420675612108,7809.3203715
-0.32026135857614607,-0.31754112605713064,-0.3170563769665515,-0.7465486359804694,-0.7418333565031366,-0.7380379420999621,-0.31914031888817534,7899.599074375
-0.3217294624478895,-0.3274434793645698,-0.3190303934985832,-0.7367592401404791,-0.7363815891693151,-0.742688294630297,-0.32460139489566786,8029.504023224999
-0.32821740321831844,-0.32851559783046347,-0.3277521861452112,-0.7301515303850167,-0.7227027563859681,-0.7297000744836021,-0.328529221896843,8199.31429773
-0.32898575778100114,-0.3283627535177592,-0.32890221401725633,-0.7072055588041324,-0.716838501541395,-0.7246635702930146,-0.3288619421627988,8447.014677194999
-0.32940871898189233,-0.3269288268981082,-0.3280702460434801,-0.698667508031898,-0.6903574278042455,-0.6975880913875214,-0.3284061969919651,8738.76171532
-0.32535943095573877,-0.3266046833866456,-0.32778933816931016,-0.6712555800692703,-0.6784160384905543,-0.6886369769989287,-0.3261180372196934,9075.21170069
-0.32644832439655785,-0.3249348429336086,-0.3236277498452163,-0.6666246014347331,-0.6678013262200732,-0.6799343696593113,-0.32590169705253474,9202.66557465
-0.3271271846096691,-0.32442204947581543,-0.32582365064211066,-0.6705364151730503,-0.6668286535055251,-0.6594857020005784,-0.3260168612478115,9176.6380871
-0.3273025316262253,-0.3246878539152463,-0.3252028006877652,-0.6733396741968326,-0.6628416513962473,-0.674635261176526,-0.3262351159297237,9185.008519160001
-0.3267164837401536,-0.329667462134874,-0.3263549161093675,-0.6563890843802622,-0.6529744295537911,-0.6631681346930203,-0.32828317208708724,9413.45226944
-0.3308456561201634,-0.3300410778103558,-0.32876158523465004,-0.624756922027381,-0.6351628145540177,-0.6482974141841122,-0.33063686265961645,9834.815662445
-0.3275007605483688,-0.327321280528097,-0.3285518553826914,-0.5665228234306257,-0.599735609751684,-0.6098923832788579,-0.3275861073978249,10632.19036025
-0.32919690456054296,-0.3275187973824401,-0.3271167445373619,-0.5614170103219294,-0.572398765152458,-0.5791631957242096,-0.32857378369428375,10901.1200577
-0.3300995158212604,-0.32810986073853465,-0.3271288989502659,-0.5717810560653068,-0.5690912625224599,-0.5698958869966991,-0.3293293984043816,10838.16204985
-0.3292744723996426,-0.3273386312756692,-0.32775009859565396,-0.5300932765563883,-0.544937404751729,-0.5608406912228359,-0.3285293978828789,11399.0593033
-0.33002493213872497,-0.3269616919180226,-0.32729036084165103,-0.414775344987798,-0.4993783618054118,-0.5153234963469074,-0.3287466126473066,12776.04342785
-0.33043364019860266,-0.32773587326131914,-0.32775981576795826,-0.4426820670393451,-0.5763096350083117,-0.4422400546453596,-0.3293285238071125,11901.49830465
-0.3314207688426896,-0.3310194346390443,-0.32876783728662334,-0.49247421430070426,-0.5505810126046284,-0.5516965405692746,-0.3314031431900687,11679.8350409
-0.33389621269687697,-0.335710333179102,-0.3318922313817428,-0.49501939680532864,-0.5144279897857263,-0.47861002257357854,-0.3349285221247212,11954.644324050001
-0.33764651858265127,-0.3502260587317648,-0.3350187236231177,-0.5078144150565823,-0.5576113102177727,-0.5062711707006842,-0.3437764067288217,11488.695969299999
-0.34726755061931036,-0.36077449078516555,-0.3463930181979581,-0.563699959589897,-0.6008143760548789,-0.5732482963990266,-0.3538414107568451,10647.87711725
-0.348772111780062,-0.3587989729734392,-0.35661207132520956,-0.5806190408463696,-0.6222078804322976,-0.5855364389027191,-0.3536995180157602,10325.03657994
-0.3523752329946183,-0.3575813898959191,-0.351954991987184,-0.5199067295667396,-0.5564457101506205,-0.5719958489464761,-0.35502271435601784,11393.1167596
-0.3542016582013366,-0.3561234651643663,-0.3550748718888448,-0.5177219113599435,-0.5352358548139248,-0.5038679196134309,-0.355295498044492,11586.322108
-0.34271905872099623,-0.3564679225705515,-0.35403595039805397,-0.5528199583164392,-0.5529874216055755,-0.5492810861052679,-0.34940506410572264,11135.31314145
-0.3445239373057423,-0.34726222431157483,-0.3423484492127476,-0.5398652699400043,-0.5464384851841529,-0.5622957090034009,-0.3459992116868718,11301.75453335
-0.34869786191843044,-0.3515684319911744,-0.3467218443416591,-0.5444275250268582,-0.5363172519782474,-0.5484246830811933,-0.3502379206868271,11345.212342750001
-0.351542572386923,-0.3550605741414997,-0.35079384817866427,-0.4981862602164801,-0.521428935098533,-0.5349130602835082,-0.35339056119755413,11869.60372965
-0.35429877985277053,-0.35603412008108865,-0.35352760558913315,-0.4732721084931395,-0.47030026003312886,-0.4854806991329657,-0.3553044093373981,12506.19706425
-0.3561570192031988,-0.3645402114111716,-0.35494604782809996,-0.45312472539583304,-0.5020945924683381,-0.46853309717744573,-0.3603102627992543,12420.253674299998
-0.3613962978250961,-0.36531255627923814,-0.36277371226895955,-0.5097556056474922,-0.5357013125027865,-0.4940139371644796,-0.36343791862580116,11651.77280435
-0.3594850214141045,-0.36486842220826643,-0.3630653863885615,-0.5235056165754647,-0.5344702841728151,-0.5403593122508694,-0.3622200952577349,11542.31592505
-0.3593517661787812,-0.3621596888442647,-0.35912811956993007,-0.5271585015480255,-0.5509472124389804,-0.5132850103951067,-0.36086771190007744,11375.218259450001
-0.3613014926884187,-0.36505190073048294,-0.3603222509001327,-0.5496263388297501,-0.5919714611040405,-0.5387825550737759,-0.36326456171467075,10842.8900908
-0.3638876538090309,-0.37062183996945697,-0.36338033085754207,-0.5725359699843404,-0.6067380063627142,-0.6050588039047818,-0.3672643883361484,10522.387023055
-0.3682657655412059,-0.3824258915444062,-0.368689170718737,-0.5757635775104158,-0.639848279773953,-0.5673639028721889,-0.3751597191902171,10222.37001405
-0.3757855871884,-0.3959344738008176,-0.3794450525798317,-0.6351884783752314,-0.6571961297037364,-0.6514755971171937,-0.38551812927036994,9563.134536435
