,Price,Open,High,Low
2018-12-21,57.48,57.48,57.48,57.48
2018-12-22,,,,
2018-12-23,,,,
2018-12-24,56.93,56.93,56.93,56.93
2018-12-25,,,,
2018-12-26,57.42,57.42,57.42,57.42
2018-12-27,57.28,57.28,57.28,57.28
2018-12-28,57.32,57.32,57.32,57.32
2018-12-29,,,,
2018-12-30,,,,
2018-12-31,57.32,57.32,57.32,57.32
2019-01-01,,,,
2019-01-02,53.89,53.89,53.89,53.89
2019-01-03,54.76,54.76,54.76,54.76
2019-01-04,55.47,55.47,55.47,55.47
2019-01-05,,,,
2019-01-06,,,,
2019-01-07,55.62,55.62,55.62,55.62
2019-01-08,56.87,56.87,56.87,56.87
2019-01-09,58.9,58.9,58.9,58.9
2019-01-10,59.09,59.09,59.09,59.09
2019-01-11,58.38,58.38,58.38,58.38
2019-01-12,,,,
2019-01-13,,,,
2019-01-14,57.64,57.64,57.64,57.64
2019-01-15,58.51,58.51,58.51,58.51
2019-01-16,58.87,58.87,58.87,58.87
2019-01-17,58.86,58.86,58.86,58.86
2019-01-18,59.52,59.52,59.52,59.52
2019-01-19,,,,
2019-01-20,,,,
2019-01-21,,,,
2019-01-22,59.1,59.1,59.1,59.1
2019-01-23,59.08,59.08,59.08,59.08
2019-01-24,59.16,59.16,59.16,59.16
2019-01-25,59.23,59.23,59.23,59.23
2019-01-26,,,,
2019-01-27,,,,
2019-01-28,58.92,58.92,58.92,58.92
2019-01-29,59.05,59.05,59.05,59.05
2019-01-30,59.05,59.05,59.05,59.05
2019-01-31,59.08,59.08,59.08,59.08
2019-02-01,62.62,62.62,62.62,62.62
2019-02-02,,,,
2019-02-03,,,,
2019-02-04,62.55,62.55,62.55,62.55
2019-02-05,62.08,62.08,62.08,62.08
2019-02-06,62.71,62.71,62.71,62.71
2019-02-07,61.79,61.79,61.79,61.79
2019-02-08,62.16,62.16,62.16,62.16
2019-02-09,,,,
2019-02-10,,,,
2019-02-11,61.65,61.65,61.65,61.65
2019-02-12,62.51,62.51,62.51,62.51
2019-02-13,63.29,63.29,63.29,63.29
2019-02-14,64.06,64.06,64.06,64.06
2019-02-15,64.68,64.68,64.68,64.68
2019-02-16,,,,
2019-02-17,,,,
2019-02-18,,,,
2019-02-19,64.66,64.66,64.66,64.66
2019-02-20,64.95,64.95,64.95,64.95
2019-02-21,64.93,64.93,64.93,64.93
2019-02-22,64.92,64.92,64.92,64.92
2019-02-23,,,,
2019-02-24,,,,
2019-02-25,64.5,64.5,64.5,64.5
2019-02-26,64.53,64.53,64.53,64.53
2019-02-27,64.6,64.6,64.6,64.6
2019-02-28,64.58,64.58,64.58,64.58
2019-03-01,65.0,65.0,65.0,65.0
2019-03-02,,,,
2019-03-03,,,,
2019-03-04,65.61,65.61,65.61,65.61
2019-03-05,65.86,65.86,65.86,65.86
2019-03-06,66.13,66.13,66.13,66.13
2019-03-07,66.43,66.43,66.43,66.43
2019-03-08,66.02,66.02,66.02,66.02
2019-03-09,,,,
2019-03-10,,,,
2019-03-11,66.59,66.59,66.59,66.59
2019-03-12,66.63,66.63,66.63,66.63
2019-03-13,67.18,67.18,67.18,67.18
2019-03-14,66.94,66.94,66.94,66.94
2019-03-15,66.87,66.87,66.87,66.87
2019-03-16,,,,
2019-03-17,,,,
2019-03-18,67.02,67.02,67.02,67.02
2019-03-19,67.05,67.05,67.05,67.05
2019-03-20,67.34,67.34,67.34,67.34
2019-03-21,67.09,67.09,67.09,67.09
2019-03-22,66.9,66.9,66.9,66.9
2019-03-23,,,,
2019-03-24,,,,
2019-03-25,66.89,66.89,66.89,66.89
2019-03-26,66.97,66.97,66.97,66.97
2019-03-27,66.92,66.92,66.92,66.92
2019-03-28,66.89,66.89,66.89,66.89
2019-03-29,66.93,66.93,66.93,66.93
2019-03-30,,,,
2019-03-31,,,,
2019-04-01,68.46,68.46,68.46,68.46
2019-04-02,68.89,68.89,68.89,68.89
2019-04-03,68.82,68.82,68.82,68.82
2019-04-04,68.98,68.98,68.98,68.98
2019-04-05,69.73,69.73,69.73,69.73
2019-04-06,,,,
2019-04-07,,,,
2019-04-08,70.09,70.09,70.09,70.09
2019-04-09,69.66,69.66,69.66,69.66
2019-04-10,70.39,70.39,70.39,70.39
2019-04-11,69.7,69.7,69.7,69.7
2019-04-12,69.98,69.98,69.98,69.98
2019-04-13,,,,
2019-04-14,,,,
2019-04-15,69.83,69.83,69.83,69.83
2019-04-16,70.24,70.24,70.24,70.24
2019-04-17,70.15,70.15,70.15,70.15
2019-04-18,70.37,70.37,70.37,70.37
2019-04-19,,,,
2019-04-20,,,,
2019-04-21,,,,
2019-04-22,71.02,71.02,71.02,71.02
2019-04-23,71.1,71.1,71.1,71.1
2019-04-24,71.2,71.2,71.2,71.2
2019-04-25,71.13,71.13,71.13,71.13
2019-04-26,70.96,70.96,70.96,70.96
2019-04-27,,,,
2019-04-28,,,,
2019-04-29,70.93,70.93,70.93,70.93
2019-04-30,70.95,70.95,70.95,70.95
2019-05-01,71.65,71.65,71.65,71.65
2019-05-02,70.61,70.61,70.61,70.61
2019-05-03,70.64,70.64,70.64,70.64
2019-05-04,,,,
2019-05-05,,,,
2019-05-06,70.56,70.56,70.56,70.56
2019-05-07,69.41,69.41,69.41,69.41
2019-05-08,69.59,69.59,69.59,69.59
2019-05-09,69.69,69.69,69.69,69.69
2019-05-10,69.9,69.9,69.9,69.9
2019-05-11,,,,
2019-05-12,,,,
2019-05-13,69.64,69.64,69.64,69.64
2019-05-14,70.4,70.4,70.4,70.4
2019-05-15,70.64,70.64,70.64,70.64
2019-05-16,71.15,71.15,71.15,71.15
2019-05-17,71.01,71.01,71.01,71.01
2019-05-18,,,,
2019-05-19,,,,
2019-05-20,70.91,70.91,70.91,70.91
2019-05-21,70.99,70.99,70.99,70.99
2019-05-22,70.5,70.5,70.5,70.5
2019-05-23,69.37,69.37,69.37,69.37
2019-05-24,69.43,69.43,69.43,69.43
2019-05-25,,,,
2019-05-26,,,,
2019-05-27,,,,
2019-05-28,69.66,69.66,69.66,69.66
2019-05-29,69.51,69.51,69.51,69.51
2019-05-30,69.34,69.34,69.34,69.34
2019-05-31,69.38,69.38,69.38,69.38
2019-06-01,,,,
2019-06-02,,,,
2019-06-03,60.4,60.4,60.4,60.4
2019-06-04,60.83,60.83,60.83,60.83
2019-06-05,59.57,59.57,59.57,59.57
2019-06-06,59.85,59.85,59.85,59.85
2019-06-07,61.26,61.26,61.26,61.26
2019-06-08,,,,
2019-06-09,,,,
2019-06-10,60.59,60.59,60.59,60.59
2019-06-11,60.94,60.94,60.94,60.94
2019-06-12,59.37,59.37,59.37,59.37
2019-06-13,60.18,60.18,60.18,60.18
2019-06-14,60.57,60.57,60.57,60.57
2019-06-15,,,,
2019-06-16,,,,
2019-06-17,59.94,59.94,59.94,59.94
2019-06-18,60.64,60.64,60.64,60.64
2019-06-19,60.65,60.65,60.65,60.65
2019-06-20,61.59,61.59,61.59,61.59
2019-06-21,61.81,61.81,61.81,61.81
2019-06-22,,,,
2019-06-23,,,,
2019-06-24,61.64,61.64,61.64,61.64
2019-06-25,61.63,61.63,61.63,61.63
2019-06-26,61.77,61.77,61.77,61.77
2019-06-27,61.73,61.73,61.73,61.73
2019-06-28,,,,
2019-06-29,,,,
2019-06-30,,,,
2019-07-01,63.19,63.19,63.19,63.19
2019-07-02,61.02,61.02,61.02,61.02
2019-07-03,62.25,62.25,62.25,62.25
2019-07-04,,,,
2019-07-05,62.53,62.53,62.53,62.53
2019-07-06,,,,
2019-07-07,,,,
2019-07-08,62.61,62.61,62.61,62.61
2019-07-09,62.77,62.77,62.77,62.77
2019-07-10,64.62,64.62,64.62,64.62
2019-07-11,64.24,64.24,64.24,64.24
2019-07-12,64.44,64.44,64.44,64.44
2019-07-13,,,,
2019-07-14,,,,
2019-07-15,64.31,64.31,64.31,64.31
2019-07-16,63.19,63.19,63.19,63.19
2019-07-17,62.85,62.85,62.85,62.85
2019-07-18,62.31,62.31,62.31,62.31
2019-07-19,62.59,62.59,62.59,62.59
2019-07-20,,,,
2019-07-21,,,,
2019-07-22,62.95,62.95,62.95,62.95
2019-07-23,63.07,63.07,63.07,63.07
2019-07-24,63.02,63.02,63.02,63.02
2019-07-25,63.14,63.14,63.14,63.14
2019-07-26,63.17,63.17,63.17,63.17
2019-07-27,,,,
2019-07-28,,,,
2019-07-29,63.16,63.16,63.16,63.16
2019-07-30,63.23,63.23,63.23,63.23
2019-07-31,63.25,63.25,63.25,63.25
2019-08-01,59.4,59.4,59.4,59.4
2019-08-02,60.56,60.56,60.56,60.56
2019-08-03,,,,
2019-08-04,,,,
2019-08-05,58.86,58.86,58.86,58.86
2019-08-06,58.27,58.27,58.27,58.27
2019-08-07,56.4,56.4,56.4,56.4
2019-08-08,57.47,57.47,57.47,57.47
2019-08-09,58.31,58.31,58.31,58.31
2019-08-10,,,,
2019-08-11,,,,
2019-08-12,58.35,58.35,58.35,58.35
2019-08-13,60.03,60.03,60.03,60.03
2019-08-14,58.71,58.71,58.71,58.71
2019-08-15,58.09,58.09,58.09,58.09
2019-08-16,58.35,58.35,58.35,58.35
2019-08-17,,,,
2019-08-18,,,,
2019-08-19,58.93,58.93,58.93,58.93
2019-08-20,59.12,59.12,59.12,59.12
2019-08-21,59.3,59.3,59.3,59.3
2019-08-22,59.27,59.27,59.27,59.27
2019-08-23,59.06,59.06,59.06,59.06
2019-08-24,,,,
2019-08-25,,,,
2019-08-26,58.87,58.87,58.87,58.87
2019-08-27,58.98,58.98,58.98,58.98
2019-08-28,59.11,59.11,59.11,59.11
2019-08-29,59.09,59.09,59.09,59.09
2019-08-30,59.11,59.11,59.11,59.11
2019-08-31,,,,
2019-09-01,,,,
2019-09-02,,,,
2019-09-03,56.69,56.69,56.69,56.69
2019-09-04,58.6,58.6,58.6,58.6
2019-09-05,58.64,58.64,58.64,58.64
2019-09-06,59.3,59.3,59.3,59.3
2019-09-07,,,,
2019-09-08,,,,
2019-09-09,60.06,60.06,60.06,60.06
2019-09-10,59.75,59.75,59.75,59.75
2019-09-11,58.73,58.73,58.73,58.73
2019-09-12,58.64,58.64,58.64,58.64
2019-09-13,58.58,58.58,58.58,58.58
2019-09-14,,,,
2019-09-15,,,,
2019-09-16,63.12,63.12,63.12,63.12
2019-09-17,61.32,61.32,61.32,61.32
2019-09-18,61.13,61.13,61.13,61.13
2019-09-19,61.41,61.41,61.41,61.41
2019-09-20,61.51,61.51,61.51,61.51
2019-09-21,,,,
2019-09-22,,,,
2019-09-23,61.64,61.64,61.64,61.64
2019-09-24,61.24,61.24,61.24,61.24
2019-09-25,61.09,61.09,61.09,61.09
2019-09-26,61.16,61.16,61.16,61.16
2019-09-27,61.09,61.09,61.09,61.09
2019-09-28,,,,
2019-09-29,,,,
2019-09-30,61.12,61.12,61.12,61.12
2019-10-01,58.11,58.11,58.11,58.11
2019-10-02,57.32,57.32,57.32,57.32
2019-10-03,57.45,57.45,57.45,57.45
2019-10-04,58.11,58.11,58.11,58.11
2019-10-05,,,,
2019-10-06,,,,
2019-10-07,58.22,58.22,58.22,58.22
2019-10-08,57.91,57.91,57.91,57.91
2019-10-09,57.94,57.94,57.94,57.94
2019-10-10,58.66,58.66,58.66,58.66
2019-10-11,59.72,59.72,59.72,59.72
2019-10-12,,,,
2019-10-13,,,,
2019-10-14,58.94,58.94,58.94,58.94
2019-10-15,58.86,58.86,58.86,58.86
2019-10-16,59.0,59.0,59.0,59.0
2019-10-17,59.17,59.17,59.17,59.17
2019-10-18,58.96,58.96,58.96,58.96
2019-10-19,,,,
2019-10-20,,,,
2019-10-21,58.87,58.87,58.87,58.87
2019-10-22,59.03,59.03,59.03,59.03
2019-10-23,59.37,59.37,59.37,59.37
2019-10-24,59.45,59.45,59.45,59.45
2019-10-25,59.52,59.52,59.52,59.52
2019-10-26,,,,
2019-10-27,,,,
2019-10-28,59.45,59.45,59.45,59.45
2019-10-29,59.41,59.41,59.41,59.41
2019-10-30,59.32,59.32,59.32,59.32
2019-10-31,59.37,59.37,59.37,59.37
2019-11-01,60.54,60.54,60.54,60.54
2019-11-02,,,,
2019-11-03,,,,
2019-11-04,60.89,60.89,60.89,60.89
2019-11-05,61.49,61.49,61.49,61.49
2019-11-06,60.56,60.56,60.56,60.56
2019-11-07,61.1,61.1,61.1,61.1
2019-11-08,61.28,61.28,61.28,61.28
2019-11-09,,,,
2019-11-10,,,,
2019-11-11,61.09,61.09,61.09,61.09
2019-11-12,61.29,61.29,61.29,61.29
2019-11-13,61.52,61.52,61.52,61.52
2019-11-14,61.44,61.44,61.44,61.44
2019-11-15,61.94,61.94,61.94,61.94
2019-11-16,,,,
2019-11-17,,,,
2019-11-18,61.56,61.56,61.56,61.56
2019-11-19,60.98,60.98,60.98,60.98
2019-11-20,61.6,61.6,61.6,61.6
2019-11-21,62.07,62.07,62.07,62.07
2019-11-22,61.9,61.9,61.9,61.9
2019-11-23,,,,
2019-11-24,,,,
2019-11-25,61.94,61.94,61.94,61.94
2019-11-26,61.95,61.95,61.95,61.95
2019-11-27,61.95,61.95,61.95,61.95
2019-11-28,,,,
2019-11-29,61.97,61.97,61.97,61.97
2019-11-30,,,,
2019-12-01,,,,
2019-12-02,60.41,60.41,60.41,60.41
2019-12-03,60.46,60.46,60.46,60.46
2019-12-04,62.52,62.52,62.52,62.52
2019-12-05,62.82,62.82,62.82,62.82
2019-12-06,63.43,63.43,63.43,63.43
2019-12-07,,,,
2019-12-08,,,,
2019-12-09,63.34,63.34,63.34,63.34
2019-12-10,63.5,63.5,63.5,63.5
2019-12-11,62.98,62.98,62.98,62.98
2019-12-12,63.46,63.46,63.46,63.46
2019-12-13,64.12,64.12,64.12,64.12
2019-12-14,,,,
2019-12-15,,,,
2019-12-16,64.19,64.19,64.19,64.19
2019-12-17,64.53,64.53,64.53,64.53
2019-12-18,64.54,64.54,64.54,64.54
2019-12-19,64.7,64.7,64.7,64.7
2019-12-20,64.63,64.63,64.63,64.63
2019-12-21,,,,
2019-12-22,,,,
2019-12-23,64.65,64.65,64.65,64.65
2019-12-24,64.79,64.79,64.79,64.79
2019-12-25,,,,
2019-12-26,64.83,64.83,64.83,64.83
2019-12-27,64.82,64.82,64.82,64.82
2019-12-28,,,,
2019-12-29,,,,
2019-12-30,64.85,64.85,64.85,64.85
2019-12-31,64.89,64.89,64.89,64.89
2020-01-01,,,,
2020-01-02,65.44,65.44,65.44,65.44
2020-01-03,67.83,67.83,67.83,67.83
2020-01-04,,,,
2020-01-05,,,,
2020-01-06,68.28,68.28,68.28,68.28
2020-01-07,67.92,67.92,67.92,67.92
2020-01-08,66.0,66.0,66.0,66.0
2020-01-09,66.15,66.15,66.15,66.15
2020-01-10,66.07,66.07,66.07,66.07
2020-01-11,,,,
2020-01-12,,,,
2020-01-13,65.72,65.72,65.72,65.72
2020-01-14,65.84,65.84,65.84,65.84
2020-01-15,65.49,65.49,65.49,65.49
2020-01-16,65.74,65.74,65.74,65.74
2020-01-17,65.75,65.75,65.75,65.75
2020-01-18,,,,
2020-01-19,,,,
2020-01-20,,,,
2020-01-21,65.59,65.59,65.59,65.59
2020-01-22,65.26,65.26,65.26,65.26
2020-01-23,64.94,64.94,64.94,64.94
2020-01-24,64.64,64.64,64.64,64.64
2020-01-25,,,,
2020-01-26,,,,
2020-01-27,64.37,64.37,64.37,64.37
2020-01-28,64.34,64.34,64.34,64.34
2020-01-29,64.37,64.37,64.37,64.37
2020-01-30,64.17,64.17,64.17,64.17
2020-01-31,64.29,64.29,64.29,64.29
2020-02-01,,,,
2020-02-02,,,,
2020-02-03,53.5,53.5,53.5,53.5
2020-02-04,53.11,53.11,53.11,53.11
2020-02-05,54.53,54.53,54.53,54.53
2020-02-06,54.36,54.36,54.36,54.36
2020-02-07,54.08,54.08,54.08,54.08
2020-02-08,,,,
2020-02-09,,,,
2020-02-10,53.0,53.0,53.0,53.0
2020-02-11,53.49,53.49,53.49,53.49
2020-02-12,54.59,54.59,54.59,54.59
2020-02-13,54.96,54.96,54.96,54.96
2020-02-14,55.34,55.34,55.34,55.34
2020-02-15,,,,
2020-02-16,,,,
2020-02-17,,,,
2020-02-18,55.15,55.15,55.15,55.15
2020-02-19,55.65,55.65,55.65,55.65
2020-02-20,55.54,55.54,55.54,55.54
2020-02-21,55.27,55.27,55.27,55.27
2020-02-22,,,,
2020-02-23,,,,
2020-02-24,54.68,54.68,54.68,54.68
2020-02-25,54.54,54.54,54.54,54.54
2020-02-26,54.33,54.33,54.33,54.33
2020-02-27,54.25,54.25,54.25,54.25
2020-02-28,54.22,54.22,54.22,54.22
2020-02-29,,,,
2020-03-01,,,,
2020-03-02,50.95,50.95,50.95,50.95
2020-03-03,50.93,50.93,50.93,50.93
2020-03-04,50.48,50.48,50.48,50.48
2020-03-05,49.72,49.72,49.72,49.72
2020-03-06,45.71,45.71,45.71,45.71
2020-03-07,,,,
2020-03-08,,,,
2020-03-09,36.26,36.26,36.26,36.26
2020-03-10,38.14,38.14,38.14,38.14
2020-03-11,37.62,37.62,37.62,37.62
2020-03-12,36.31,36.31,36.31,36.31
2020-03-13,36.96,36.96,36.96,36.96
2020-03-14,,,,
2020-03-15,,,,
2020-03-16,35.45,35.45,35.45,35.45
2020-03-17,35.27,35.27,35.27,35.27
2020-03-18,33.61,33.61,33.61,33.61
2020-03-19,34.59,34.59,34.59,34.59
2020-03-20,34.05,34.05,34.05,34.05
2020-03-21,,,,
2020-03-22,,,,
2020-03-23,33.96,33.96,33.96,33.96
2020-03-24,33.99,33.99,33.99,33.99
2020-03-25,34.15,34.15,34.15,34.15
2020-03-26,34.07,34.07,34.07,34.07
2020-03-27,33.91,33.91,33.91,33.91
2020-03-28,,,,
2020-03-29,,,,
2020-03-30,33.84,33.84,33.84,33.84
2020-03-31,33.7,33.7,33.7,33.7
2020-04-01,22.46,22.46,22.46,22.46
2020-04-02,26.16,26.16,26.16,26.16
2020-04-03,29.39,29.39,29.39,29.39
2020-04-04,,,,
2020-04-05,,,,
2020-04-06,27.45,27.45,27.45,27.45
2020-04-07,26.0,26.0,26.0,26.0
2020-04-08,26.16,26.16,26.16,26.16
2020-04-09,23.26,23.26,23.26,23.26
2020-04-10,,,,
2020-04-11,,,,
2020-04-12,,,,
2020-04-13,24.74,24.74,24.74,24.74
2020-04-14,21.96,21.96,21.96,21.96
2020-04-15,21.46,21.46,21.46,21.46
2020-04-16,21.71,21.71,21.71,21.71
2020-04-17,22.23,22.23,22.23,22.23
2020-04-18,,,,
2020-04-19,,,,
2020-04-20,21.47,21.47,21.47,21.47
2020-04-21,19.07,19.07,19.07,19.07
2020-04-22,20.0,20.0,20.0,20.0
2020-04-23,20.45,20.45,20.45,20.45
2020-04-24,20.45,20.45,20.45,20.45
2020-04-25,,,,
2020-04-26,,,,
2020-04-27,20.37,20.37,20.37,20.37
2020-04-28,20.41,20.41,20.41,20.41
2020-04-29,20.38,20.38,20.38,20.38
2020-04-30,20.39,20.39,20.39,20.39
2020-05-01,25.3,25.3,25.3,25.3
2020-05-02,,,,
2020-05-03,,,,
2020-05-04,26.2,26.2,26.2,26.2
2020-05-05,28.94,28.94,28.94,28.94
2020-05-06,27.35,27.35,27.35,27.35
2020-05-07,27.14,27.14,27.14,27.14
2020-05-08,28.54,28.54,28.54,28.54
2020-05-09,,,,
2020-05-10,,,,
2020-05-11,27.27,27.27,27.27,27.27
2020-05-12,26.81,26.81,26.81,26.81
2020-05-13,26.68,26.68,26.68,26.68
2020-05-14,29.2,29.2,29.2,29.2
2020-05-15,29.8,29.8,29.8,29.8
2020-05-16,,,,
2020-05-17,,,,
2020-05-18,30.55,30.55,30.55,30.55
2020-05-19,30.42,30.42,30.42,30.42
2020-05-20,30.57,30.57,30.57,30.57
2020-05-21,30.62,30.62,30.62,30.62
2020-05-22,30.34,30.34,30.34,30.34
2020-05-23,,,,
2020-05-24,,,,
2020-05-25,,,,
2020-05-26,30.59,30.59,30.59,30.59
2020-05-27,30.43,30.43,30.43,30.43
2020-05-28,30.51,30.51,30.51,30.51
2020-05-29,30.47,30.47,30.47,30.47
2020-05-30,,,,
2020-05-31,,,,
2020-06-01,38.32,38.32,38.32,38.32
2020-06-02,39.17,39.17,39.17,39.17
2020-06-03,39.26,39.26,39.26,39.26
2020-06-04,39.15,39.15,39.15,39.15
2020-06-05,41.32,41.32,41.32,41.32
2020-06-06,,,,
2020-06-07,,,,
2020-06-08,40.69,40.69,40.69,40.69
2020-06-09,40.82,40.82,40.82,40.82
2020-06-10,41.52,41.52,41.52,41.52
2020-06-11,39.44,39.44,39.44,39.44
2020-06-12,39.5,39.5,39.5,39.5
2020-06-13,,,,
2020-06-14,,,,
2020-06-15,39.85,39.85,39.85,39.85
2020-06-16,40.28,40.28,40.28,40.28
2020-06-17,40.23,40.23,40.23,40.23
2020-06-18,40.63,40.63,40.63,40.63
2020-06-19,41.07,41.07,41.07,41.07
2020-06-20,,,,
2020-06-21,,,,
2020-06-22,41.12,41.12,41.12,41.12
2020-06-23,41.04,41.04,41.04,41.04
2020-06-24,40.64,40.64,40.64,40.64
2020-06-25,40.78,40.78,40.78,40.78
2020-06-26,40.81,40.81,40.81,40.81
2020-06-27,,,,
2020-06-28,,,,
2020-06-29,40.8,40.8,40.8,40.8
2020-06-30,40.79,40.79,40.79,40.79
2020-07-01,42.26,42.26,42.26,42.26
2020-07-02,43.2,43.2,43.2,43.2
2020-07-03,,,,
2020-07-04,,,,
2020-07-05,,,,
2020-07-06,42.89,42.89,42.89,42.89
2020-07-07,43.09,43.09,43.09,43.09
2020-07-08,43.29,43.29,43.29,43.29
2020-07-09,42.79,42.79,42.79,42.79
2020-07-10,43.4,43.4,43.4,43.4
2020-07-11,,,,
2020-07-12,,,,
2020-07-13,43.1,43.1,43.1,43.1
2020-07-14,43.22,43.22,43.22,43.22
2020-07-15,43.78,43.78,43.78,43.78
2020-07-16,43.3,43.3,43.3,43.3
2020-07-17,43.0,43.0,43.0,43.0
2020-07-18,,,,
2020-07-19,,,,
2020-07-20,43.05,43.05,43.05,43.05
2020-07-21,43.58,43.58,43.58,43.58
2020-07-22,43.62,43.62,43.62,43.62
2020-07-23,43.3,43.3,43.3,43.3
2020-07-24,43.28,43.28,43.28,43.28
2020-07-25,,,,
2020-07-26,,,,
2020-07-27,43.33,43.33,43.33,43.33
2020-07-28,43.28,43.28,43.28,43.28
2020-07-29,43.29,43.29,43.29,43.29
2020-07-30,43.28,43.28,43.28,43.28
2020-07-31,42.54,42.54,42.54,42.54
2020-08-01,,,,
2020-08-02,,,,
2020-08-03,43.39,43.39,43.39,43.39
2020-08-04,43.4,43.4,43.4,43.4
2020-08-05,43.88,43.88,43.88,43.88
2020-08-06,43.61,43.61,43.61,43.61
2020-08-07,43.33,43.33,43.33,43.33
2020-08-08,,,,
2020-08-09,,,,
2020-08-10,43.78,43.78,43.78,43.78
2020-08-11,43.38,43.38,43.38,43.38
2020-08-12,43.97,43.97,43.97,43.97
2020-08-13,43.59,43.59,43.59,43.59
2020-08-14,43.39,43.39,43.39,43.39
2020-08-15,,,,
2020-08-16,,,,
2020-08-17,43.78,43.78,43.78,43.78
2020-08-18,43.96,43.96,43.96,43.96
2020-08-19,43.96,43.96,43.96,43.96
2020-08-20,43.78,43.78,43.78,43.78
2020-08-21,43.69,43.69,43.69,43.69
2020-08-22,,,,
2020-08-23,,,,
2020-08-24,43.91,43.91,43.91,43.91
2020-08-25,44.0,44.0,44.0,44.0
2020-08-26,43.96,43.96,43.96,43.96
2020-08-27,43.96,43.96,43.96,43.96
2020-08-28,43.94,43.94,43.94,43.94
2020-08-29,,,,
2020-08-30,,,,
2020-08-31,43.99,43.99,43.99,43.99
2020-09-01,44.85,44.85,44.85,44.85
2020-09-02,43.83,43.83,43.83,43.83
2020-09-03,43.61,43.61,43.61,43.61
2020-09-04,42.61,42.61,42.61,42.61
2020-09-05,,,,
2020-09-06,,,,
2020-09-07,,,,
2020-09-08,40.2,40.2,40.2,40.2
2020-09-09,40.78,40.78,40.78,40.78
2020-09-10,40.25,40.25,40.25,40.25
2020-09-11,40.24,40.24,40.24,40.24
2020-09-12,,,,
2020-09-13,,,,
2020-09-14,40.15,40.15,40.15,40.15
2020-09-15,40.69,40.69,40.69,40.69
2020-09-16,41.58,41.58,41.58,41.58
2020-09-17,42.02,42.02,42.02,42.02
2020-09-18,42.01,42.01,42.01,42.01
2020-09-19,,,,
2020-09-20,,,,
2020-09-21,41.41,41.41,41.41,41.41
2020-09-22,41.5,41.5,41.5,41.5
2020-09-23,41.49,41.49,41.49,41.49
2020-09-24,41.56,41.56,41.56,41.56
2020-09-25,41.6,41.6,41.6,41.6
2020-09-26,,,,
2020-09-27,,,,
2020-09-28,41.62,41.62,41.62,41.62
2020-09-29,41.53,41.53,41.53,41.53
2020-09-30,41.49,41.49,41.49,41.49
2020-10-01,40.3,40.3,40.3,40.3
2020-10-02,38.48,38.48,38.48,38.48
2020-10-03,,,,
2020-10-04,,,,
2020-10-05,40.42,40.42,40.42,40.42
2020-10-06,41.56,41.56,41.56,41.56
2020-10-07,40.98,40.98,40.98,40.98
2020-10-08,41.88,41.88,41.88,41.88
2020-10-09,41.48,41.48,41.48,41.48
2020-10-10,,,,
2020-10-11,,,,
2020-10-12,40.78,40.78,40.78,40.78
2020-10-13,41.24,41.24,41.24,41.24
2020-10-14,41.78,41.78,41.78,41.78
2020-10-15,41.65,41.65,41.65,41.65
2020-10-16,41.48,41.48,41.48,41.48
2020-10-17,,,,
2020-10-18,,,,
2020-10-19,41.37,41.37,41.37,41.37
2020-10-20,41.59,41.59,41.59,41.59
2020-10-21,41.07,41.07,41.07,41.07
2020-10-22,41.31,41.31,41.31,41.31
2020-10-23,41.14,41.14,41.14,41.14
2020-10-24,,,,
2020-10-25,,,,
2020-10-26,40.89,40.89,40.89,40.89
2020-10-27,40.98,40.98,40.98,40.98
2020-10-28,40.75,40.75,40.75,40.75
2020-10-29,40.68,40.68,40.68,40.68
2020-10-30,40.66,40.66,40.66,40.66
2020-10-31,,,,
2020-11-01,,,,
2020-11-02,38.36,38.36,38.36,38.36
2020-11-03,39.16,39.16,39.16,39.16
2020-11-04,40.55,40.55,40.55,40.55
2020-11-05,40.14,40.14,40.14,40.14
2020-11-06,39.28,39.28,39.28,39.28
2020-11-07,,,,
2020-11-08,,,,
2020-11-09,41.4,41.4,41.4,41.4
2020-11-10,42.19,42.19,42.19,42.19
2020-11-11,42.36,42.36,42.36,42.36
2020-11-12,42.37,42.37,42.37,42.37
2020-11-13,41.87,41.87,41.87,41.87
2020-11-14,,,,
2020-11-15,,,,
2020-11-16,42.52,42.52,42.52,42.52
2020-11-17,42.49,42.49,42.49,42.49
2020-11-18,42.69,42.69,42.69,42.69
2020-11-19,42.6,42.6,42.6,42.6
2020-11-20,42.84,42.84,42.84,42.84
2020-11-21,,,,
2020-11-22,,,,
2020-11-23,43.08,43.08,43.08,43.08
2020-11-24,43.4,43.4,43.4,43.4
2020-11-25,43.52,43.52,43.52,43.52
2020-11-26,,,,
2020-11-27,43.44,43.44,43.44,43.44
2020-11-28,,,,
2020-11-29,,,,
2020-11-30,43.39,43.39,43.39,43.39
2020-12-01,46.96,46.96,46.96,46.96
2020-12-02,47.67,47.67,47.67,47.67
2020-12-03,48.04,48.04,48.04,48.04
2020-12-04,48.35,48.35,48.35,48.35
2020-12-05,,,,
2020-12-06,,,,
2020-12-07,48.23,48.23,48.23,48.23
2020-12-08,48.28,48.28,48.28,48.28
2020-12-09,48.42,48.42,48.42,48.42
2020-12-10,49.29,49.29,49.29,49.29
2020-12-11,49.22,49.22,49.22,49.22
2020-12-12,,,,
2020-12-13,,,,
2020-12-14,49.46,49.46,49.46,49.46
2020-12-15,49.81,49.81,49.81,49.81
